"Machen_ChristianityLiberalism" "Machen_LitHistNT" "Machen_OriginPaulReligion" "Mencken_AmericanLanguage" "Mencken_DefenseWomen" "Mencken_Nietzche" "Poe_FallHouseUsher" "Poe_Works1" "Rian_Unbelief" "VanTil_ChristianTheisticEthics" "VanTil_ProtestantDoctrineScripture" "VanTil_SurveyChristianEpistemology"
"prodigious" 0 0.000909835319807115 0 0 0 0 0.00978665100802505 0.0116704684101639 0 0 0 0.000850116040839575
"producing" 0 0.00181967063961423 0.00168517551102947 0.00174068948710584 0.00240500240500241 0.00386867149820752 0 0.00106095167365127 0 0 0.00342026507054297 0.000850116040839575
"progressive" 0 0.000909835319807115 0 0.000870344743552921 0 0.00257911433213834 0 0.00212190334730253 0 0.000867611206066338 0.00684053014108593 0.00255034812251872
"prohibition" 0 0 0.00168517551102947 0.00348137897421169 0.0144300144300144 0 0.00978665100802505 0.00106095167365127 0 0 0 0
"protestants" 0.00175985076465516 0.00272950595942134 0 0 0 0.00128955716606917 0 0 0 0.00173522241213268 0.00684053014108593 0.00255034812251872
"pursued" 0 0 0.00168517551102947 0.00174068948710584 0.00721500721500722 0.00515822866427669 0 0.00212190334730253 0 0 0 0.000850116040839575
"qualification" 0 0.00272950595942134 0 0.000870344743552921 0 0 0 0.00106095167365127 0 0.00433805603033169 0.00171013253527148 0.00255034812251872
"racial" 0 0.00272950595942134 0.000842587755514737 0.00174068948710584 0 0.0090269001624842 0 0 0 0.000867611206066338 0 0
"realizing" 0 0 0 0 0 0.00386867149820752 0 0 0 0.00780850085459704 0.00171013253527148 0.000850116040839575
"reasonably" 0.00175985076465516 0 0 0 0.0144300144300144 0 0 0 0 0.00173522241213268 0 0.00425058020419787
"reducing" 0 0 0 0.00348137897421169 0.00481000481000481 0.00128955716606917 0 0 0 0.00173522241213268 0.00171013253527148 0.0034004641633583
"reflect" 0.00175985076465516 0.00181967063961423 0.00337035102205895 0 0 0.00128955716606917 0 0.00212190334730253 0 0.00347044482426535 0 0
"relatives" 0 0 0.000842587755514737 0 0.00481000481000481 0 0 0.0106095167365127 0 0.000867611206066338 0 0
"resembles" 0 0 0 0.000870344743552921 0 0.00128955716606917 0 0.00424380669460506 0 0.000867611206066338 0.00171013253527148 0.00510069624503745
"restricted" 0 0 0 0.00609241320487045 0 0.00128955716606917 0 0 0 0.00173522241213268 0.00684053014108593 0
"revealing" 0 0 0 0 0 0 0 0 0 0.0069408896485307 0.00684053014108593 0.00170023208167915
"rivers" 0.00351970152931031 0.00181967063961423 0 0.00783310269197629 0 0.00128955716606917 0 0 0 0 0 0
"rope" 0 0 0 0.000870344743552921 0 0 0 0.0137923717574664 0 0 0 0
"rudder" 0 0 0 0 0 0 0 0.0148533234311177 0 0 0 0
"s-head" 0 0 0 0 0 0 0 0.0148533234311177 0 0 0 0
"schürer" 0 0.00272950595942134 0.00926846531066211 0 0 0 0 0 0 0 0 0
"sciences" 0.00351970152931031 0 0 0.00174068948710584 0 0.00257911433213834 0 0 0 0.00520566723639803 0 0.00170023208167915
"score" 0 0 0 0.000870344743552921 0.00481000481000481 0.00128955716606917 0 0.00106095167365127 0 0.00260283361819901 0 0.00510069624503745
"secrets" 0.00351970152931031 0.00363934127922846 0.00421293877757368 0 0.00240500240500241 0.00257911433213834 0 0 0 0 0 0
"senate" 0 0.000909835319807115 0 0.0104441369226351 0.00240500240500241 0 0 0 0 0 0 0
"sentences" 0.00175985076465516 0.00454917659903557 0 0.00522206846131753 0 0.00257911433213834 0 0 0 0 0 0
"separateness" 0.00351970152931031 0.0100081885178783 0.000842587755514737 0 0 0 0 0 0 0 0 0
"seventeenth" 0.00351970152931031 0 0.000842587755514737 0.00870344743552921 0 0 0 0.00106095167365127 0 0 0 0
"silas" 0 0.0063688472386498 0.00589811428860316 0 0 0 0 0 0 0 0 0
"soldiers" 0.00175985076465516 0.00272950595942134 0.000842587755514737 0.00435172371776461 0 0.00257911433213834 0 0.00106095167365127 0 0.000867611206066338 0 0
"sovereignty" 0 0 0 0 0.00240500240500241 0.00257911433213834 0 0.00106095167365127 0 0.00347044482426535 0.0102607952116289 0
"spend" 0 0 0 0.00261103423065876 0.00481000481000481 0.00644778583034586 0 0.00212190334730253 0 0.000867611206066338 0 0.000850116040839575
"stairs" 0 0 0 0.000870344743552921 0 0 0 0.0137923717574664 0 0 0 0
"steady" 0 0 0 0.00957379217908213 0.00240500240500241 0 0 0.00106095167365127 0 0.000867611206066338 0 0
"storm" 0 0 0.000842587755514737 0.00261103423065876 0 0.00515822866427669 0.0391466040321002 0.00106095167365127 0.0390472471690746 0 0 0
"strangely" 0.00527955229396547 0.00272950595942134 0.000842587755514737 0.00261103423065876 0 0 0 0.00424380669460506 0 0 0 0
"string" 0 0 0.000842587755514737 0.00174068948710584 0 0 0 0.00636571004190759 0 0.00173522241213268 0.00513039760581445 0
"submission" 0.00175985076465516 0.00727868255845692 0 0 0 0 0 0 0 0.00260283361819901 0.00342026507054297 0
"successors" 0 0.00545901191884269 0.00252776326654421 0.00174068948710584 0 0.00128955716606917 0 0 0 0.00173522241213268 0 0
"summing" 0 0.000909835319807115 0.000842587755514737 0.000870344743552921 0 0 0 0 0 0.00260283361819901 0.00342026507054297 0.00510069624503745
"superstitions" 0 0.00181967063961423 0 0 0.00962000962000962 0.00515822866427669 0.00978665100802505 0.00212190334730253 0 0 0.00171013253527148 0
"surprise" 0 0.000909835319807115 0 0 0.00240500240500241 0 0 0.0106095167365127 0 0 0 0.00170023208167915
"suspicious" 0 0.000909835319807115 0.000842587755514737 0.00261103423065876 0.00481000481000481 0.00257911433213834 0 0.00530475836825633 0 0 0 0
"sustained" 0.00351970152931031 0 0.00505552653308842 0 0 0 0 0.00636571004190759 0 0 0 0
"thesis" 0.00175985076465516 0.00181967063961423 0 0 0.00240500240500241 0.00773734299641503 0 0 0 0.00260283361819901 0.00171013253527148 0
"thin" 0 0 0 0.00261103423065876 0.00481000481000481 0.00257911433213834 0.00978665100802505 0.00424380669460506 0 0.000867611206066338 0 0.000850116040839575
"throwing" 0 0 0 0.00261103423065876 0.00721500721500722 0 0 0.00848761338921012 0 0 0 0
"til" 0 0 0 0 0 0 0 0 0 0 0.0205215904232578 0.00170023208167915
"tim" 0 0.0109180238376854 0.00168517551102947 0 0 0 0 0 0 0 0 0
"timeless" 0 0 0 0 0 0.00257911433213834 0 0 0 0.00520566723639803 0.00855066267635742 0.000850116040839575
"token" 0 0 0 0.000870344743552921 0.00721500721500722 0.00257911433213834 0.00978665100802505 0.00212190334730253 0 0.00173522241213268 0.00171013253527148 0.00170023208167915
"trembling" 0.00175985076465516 0.00181967063961423 0 0.00174068948710584 0.00481000481000481 0.00257911433213834 0.00978665100802505 0.0031828550209538 0 0.000867611206066338 0 0
"tricks" 0 0 0 0 0.0288600288600289 0 0 0.00106095167365127 0 0.000867611206066338 0 0
"trivial" 0 0 0 0 0.0144300144300144 0 0.00978665100802505 0.00424380669460506 0 0.00260283361819901 0 0
"tübingen" 0 0 0.0117962285772063 0 0 0 0 0 0 0 0 0
"twenty-five" 0 0.00272950595942134 0 0.00435172371776461 0.00240500240500241 0.00128955716606917 0 0.00424380669460506 0 0 0 0
"twice" 0 0.000909835319807115 0.000842587755514737 0.00348137897421169 0.00240500240500241 0.00386867149820752 0 0.0031828550209538 0 0.000867611206066338 0 0
"unchanged" 0 0.000909835319807115 0 0.00609241320487045 0 0.00773734299641503 0 0 0 0 0 0
"undergone" 0 0.00454917659903557 0.00252776326654421 0.00348137897421169 0 0 0 0.00106095167365127 0 0.000867611206066338 0 0
"undertake" 0.00175985076465516 0.000909835319807115 0 0.000870344743552921 0.00962000962000962 0.00128955716606917 0 0.00106095167365127 0 0 0.00684053014108593 0.000850116040839575
"universality" 0 0.000909835319807115 0 0 0 0.00257911433213834 0 0 0 0.00260283361819901 0.0119709277469004 0.000850116040839575
"unreasonable" 0 0.000909835319807115 0 0 0 0.00773734299641503 0 0.00106095167365127 0 0.00173522241213268 0 0.0034004641633583
"unrighteousness" 0 0 0 0 0 0 0 0 0 0.000867611206066338 0.0205215904232578 0.000850116040839575
"urges" 0 0.00363934127922846 0.000842587755514737 0.00174068948710584 0 0.00386867149820752 0 0.00106095167365127 0 0.000867611206066338 0.00342026507054297 0
"utility" 0 0 0 0.00696275794842337 0.00240500240500241 0.00386867149820752 0 0 0 0.00173522241213268 0 0
"uttered" 0 0.00181967063961423 0.00168517551102947 0.000870344743552921 0 0 0 0.00848761338921012 0 0 0 0.000850116040839575
"voiced" 0 0 0 0.00174068948710584 0 0.0141851288267609 0 0 0 0 0 0.000850116040839575
"walks" 0.00175985076465516 0.000909835319807115 0 0.000870344743552921 0 0.00386867149820752 0.00978665100802505 0.00530475836825633 0 0.00173522241213268 0 0
"weapon" 0.00351970152931031 0 0.00252776326654421 0.00174068948710584 0.00721500721500722 0.00128955716606917 0 0.0031828550209538 0 0 0 0
"welcome" 0.00351970152931031 0.000909835319807115 0.00337035102205895 0.00174068948710584 0.00481000481000481 0.00257911433213834 0 0.00106095167365127 0 0 0 0
"wiped" 0.00527955229396547 0.00272950595942134 0 0.000870344743552921 0 0.00128955716606917 0 0.00212190334730253 0 0.000867611206066338 0 0.00255034812251872
"woe" 0.00175985076465516 0 0.00168517551102947 0.000870344743552921 0 0.00773734299641503 0 0.00106095167365127 0 0.00260283361819901 0 0
"women^s" 0 0 0 0.00348137897421169 0.0168350168350168 0.00386867149820752 0 0 0 0 0 0
"worn" 0 0 0.00168517551102947 0.00174068948710584 0 0.00128955716606917 0 0.00848761338921012 0 0 0 0.000850116040839575
"worshipers" 0 0 0.0109536408216916 0 0 0 0 0 0 0 0.00171013253527148 0
"writes" 0 0.00272950595942134 0.00168517551102947 0.00348137897421169 0 0.00128955716606917 0 0.00212190334730253 0 0.000867611206066338 0 0.000850116040839575
"youthful" 0 0.000909835319807115 0.00421293877757368 0 0 0.00515822866427669 0 0.0031828550209538 0 0 0.00171013253527148 0
"abnormal" 0 0 0.00168517551102947 0.000870344743552921 0.00240500240500241 0 0 0.00106095167365127 0 0.00347044482426535 0 0.0034004641633583
"actor" 0.00175985076465516 0 0 0.00174068948710584 0.0168350168350168 0.00128955716606917 0 0 0 0.00173522241213268 0 0
"admitting" 0.00351970152931031 0 0.000842587755514737 0.000870344743552921 0.00240500240500241 0.00386867149820752 0 0.00212190334730253 0 0.00173522241213268 0.00171013253527148 0
"advertisement" 0 0 0 0.00609241320487045 0 0 0 0.00636571004190759 0 0 0 0
"affectation" 0 0 0 0.0104441369226351 0.00240500240500241 0 0 0 0 0 0 0
"alarm" 0 0 0.00168517551102947 0.00435172371776461 0 0.00257911433213834 0.00978665100802505 0.0031828550209538 0 0 0 0
"amply" 0 0.00545901191884269 0.00252776326654421 0 0 0.00257911433213834 0 0.00106095167365127 0 0 0 0.000850116040839575
"analytical" 0 0 0 0.00174068948710584 0.00240500240500241 0.00128955716606917 0 0.0031828550209538 0 0.00347044482426535 0 0.00170023208167915
"anathema" 0 0.00181967063961423 0.000842587755514737 0.00174068948710584 0 0.00386867149820752 0 0 0 0 0.00342026507054297 0.00255034812251872
"angel" 0.00175985076465516 0.00272950595942134 0.000842587755514737 0 0.00240500240500241 0.00128955716606917 0 0.00424380669460506 0 0 0 0.00170023208167915
"antinomies" 0 0 0 0 0 0 0 0 0 0 0 0.0110515085309145
"antiochus" 0 0.00363934127922846 0 0 0 0 0 0.00954856506286139 0 0 0 0
"aristotelian" 0 0 0 0 0 0 0 0 0 0.00260283361819901 0.00684053014108593 0.00510069624503745
"ascribed" 0 0 0.000842587755514737 0.00348137897421169 0.00240500240500241 0.00128955716606917 0 0 0 0.00347044482426535 0.00171013253527148 0.000850116040839575
"associations" 0.00351970152931031 0.00181967063961423 0.00674070204411789 0.000870344743552921 0 0 0 0 0 0 0 0
"astonishing" 0.00351970152931031 0 0.00421293877757368 0.00174068948710584 0 0 0 0.00212190334730253 0.0390472471690746 0.000867611206066338 0 0
"astonishment" 0.00351970152931031 0 0.000842587755514737 0 0 0 0.00978665100802505 0.00954856506286139 0 0 0 0
"atmospheric" 0 0 0 0 0 0 0 0.0137923717574664 0 0 0 0
"attending" 0.00175985076465516 0 0.000842587755514737 0 0.00240500240500241 0 0 0.0106095167365127 0 0 0 0
"axiom" 0 0 0.000842587755514737 0 0.00481000481000481 0.0103164573285534 0 0 0 0 0 0.00170023208167915
"axioms" 0 0 0 0.000870344743552921 0 0.00386867149820752 0 0 0 0.000867611206066338 0 0.0068009283267166
"bachelor" 0 0 0 0.000870344743552921 0.0192400192400192 0.00386867149820752 0 0 0 0 0 0.000850116040839575
"beset" 0 0.00181967063961423 0.00252776326654421 0 0.00962000962000962 0.00128955716606917 0 0.00106095167365127 0 0 0 0.00170023208167915
"blow" 0.00175985076465516 0 0.000842587755514737 0.00435172371776461 0.00481000481000481 0.00257911433213834 0 0.00106095167365127 0 0 0 0.000850116040839575
"boasting" 0 0.00272950595942134 0.00421293877757368 0.000870344743552921 0.00962000962000962 0 0 0 0 0 0 0
"bounds" 0.00351970152931031 0.00363934127922846 0.00168517551102947 0 0.00240500240500241 0.00257911433213834 0 0.00106095167365127 0 0.000867611206066338 0 0
"broke" 0 0.00181967063961423 0.000842587755514737 0.00522206846131753 0 0 0 0.0031828550209538 0 0 0.00171013253527148 0
"can^t" 0 0 0 0.00783310269197629 0.00240500240500241 0.00386867149820752 0 0 0 0 0 0
"canada" 0 0 0 0.011314481666188 0 0 0 0 0 0 0 0
"casual" 0 0.000909835319807115 0 0.00348137897421169 0.00481000481000481 0 0 0.00530475836825633 0 0 0.00171013253527148 0
"cat" 0 0 0 0 0 0 0 0.0137923717574664 0 0 0 0
"celibacy" 0 0 0 0 0.0240500240500241 0.00386867149820752 0 0 0 0 0 0
"chooses" 0.00175985076465516 0.000909835319807115 0 0.00261103423065876 0.00721500721500722 0.00128955716606917 0 0 0 0.00347044482426535 0 0
"citizenship" 0.00175985076465516 0.00545901191884269 0.00421293877757368 0 0 0 0 0 0 0 0 0.000850116040839575
"claiming" 0 0.000909835319807115 0.000842587755514737 0 0 0 0 0.00106095167365127 0 0.00173522241213268 0.0102607952116289 0.00170023208167915
"clement" 0 0.00818851787826403 0.00337035102205895 0 0 0 0 0 0 0 0 0
"clothes" 0 0 0 0.00174068948710584 0.00481000481000481 0.00257911433213834 0.00978665100802505 0.00424380669460506 0 0.000867611206066338 0 0.000850116040839575
"clung" 0.00175985076465516 0 0.000842587755514737 0.00609241320487045 0 0.00128955716606917 0 0 0 0.000867611206066338 0 0.00170023208167915
"combine" 0 0 0 0.000870344743552921 0 0.00128955716606917 0 0.0031828550209538 0 0.00433805603033169 0.00171013253527148 0.00170023208167915
"compass" 0 0 0.000842587755514737 0.000870344743552921 0 0.00128955716606917 0.00978665100802505 0.0031828550209538 0 0.00520566723639803 0 0
"concession" 0.00175985076465516 0 0 0.00174068948710584 0.00240500240500241 0.00515822866427669 0 0 0 0.00260283361819901 0.00171013253527148 0.000850116040839575
"concludes" 0 0.000909835319807115 0.00252776326654421 0 0.00721500721500722 0.00386867149820752 0 0.00106095167365127 0 0 0 0.00170023208167915
"confused" 0 0.000909835319807115 0.000842587755514737 0.00522206846131753 0 0.00128955716606917 0 0.00212190334730253 0 0 0.00171013253527148 0.000850116040839575
"connecting" 0 0.000909835319807115 0.00421293877757368 0 0 0.00128955716606917 0 0.00212190334730253 0 0.000867611206066338 0 0.00255034812251872
"contrasts" 0 0.00363934127922846 0.000842587755514737 0 0 0 0 0 0 0.00433805603033169 0.00513039760581445 0
"courts" 0 0 0 0.00522206846131753 0.00721500721500722 0.00128955716606917 0 0.00212190334730253 0 0.000867611206066338 0 0
"cried" 0 0 0.000842587755514737 0 0.00240500240500241 0.00386867149820752 0 0.00848761338921012 0 0 0 0
"crisis" 0.00703940305862063 0.00272950595942134 0.00168517551102947 0 0 0 0 0 0.0780944943381492 0.00173522241213268 0 0
"criterion" 0 0 0 0.000870344743552921 0 0.00128955716606917 0 0 0 0.00607327844246436 0.00684053014108593 0
"curtis" 0 0 0 0.000870344743552921 0 0 0 0 0 0 0 0.0102013924900749
"damage" 0.00175985076465516 0 0.000842587755514737 0.00174068948710584 0.00240500240500241 0.00257911433213834 0.0195733020160501 0.0031828550209538 0 0 0 0.000850116040839575
"dean" 0 0 0 0.00957379217908213 0 0 0 0 0 0 0 0.00170023208167915
"degenerated" 0 0 0 0.00957379217908213 0.00240500240500241 0.00128955716606917 0 0 0 0 0 0
"deliberately" 0 0 0.00252776326654421 0.00174068948710584 0.00721500721500722 0.00128955716606917 0 0.00106095167365127 0 0.00173522241213268 0 0.000850116040839575
"delicacy" 0 0.0063688472386498 0 0.00174068948710584 0.00240500240500241 0.00128955716606917 0 0.00212190334730253 0 0 0 0
"delusions" 0 0 0 0 0.00962000962000962 0.0116060144946225 0 0 0 0 0 0
"demons" 0.00175985076465516 0.00181967063961423 0.00337035102205895 0 0.00240500240500241 0 0 0.0031828550209538 0 0.000867611206066338 0 0.000850116040839575
"dense" 0 0 0 0 0.00240500240500241 0 0 0.0127314200838152 0 0 0 0
"depended" 0.00351970152931031 0 0 0 0 0.00128955716606917 0 0.0031828550209538 0 0.00520566723639803 0 0.000850116040839575
"deposited" 0 0 0 0 0 0 0.00978665100802505 0.0127314200838152 0 0 0 0
"descriptions" 0 0.000909835319807115 0.00926846531066211 0 0 0 0 0.00106095167365127 0 0 0 0
"deserted" 0.00351970152931031 0.00454917659903557 0.00337035102205895 0 0 0 0 0.00212190334730253 0 0 0 0
"deserves" 0.00527955229396547 0.00272950595942134 0 0.000870344743552921 0.00481000481000481 0.00128955716606917 0 0 0 0 0.00513039760581445 0
"differed" 0 0.000909835319807115 0.00168517551102947 0.00174068948710584 0 0.00515822866427669 0 0.00106095167365127 0 0.000867611206066338 0 0.00170023208167915
"differentiation" 0 0 0 0.00435172371776461 0 0.00128955716606917 0 0 0 0.000867611206066338 0.00513039760581445 0.00255034812251872
"discipline" 0.00175985076465516 0.00181967063961423 0 0.00174068948710584 0.00721500721500722 0.00128955716606917 0 0.00106095167365127 0.0390472471690746 0.000867611206066338 0 0.000850116040839575
"distribution" 0 0.000909835319807115 0 0 0 0 0.0587199060481503 0.00636571004190759 0 0 0 0
"drank" 0 0 0.00168517551102947 0.00522206846131753 0 0.00257911433213834 0.00978665100802505 0.00212190334730253 0 0 0 0
"draws" 0 0 0.00168517551102947 0.000870344743552921 0.00240500240500241 0.00515822866427669 0 0 0 0 0.00171013253527148 0.0034004641633583
"dread" 0.00175985076465516 0.00363934127922846 0 0 0 0.00257911433213834 0.0195733020160501 0.00424380669460506 0 0 0 0
"drowned" 0 0 0 0.00261103423065876 0 0 0 0.0106095167365127 0 0 0 0
"edward" 0 0 0 0.00783310269197629 0.00240500240500241 0 0 0 0 0.000867611206066338 0.00171013253527148 0.000850116040839575
"elementary" 0.00175985076465516 0.00181967063961423 0 0.00609241320487045 0.00240500240500241 0.00128955716606917 0 0 0 0 0 0.000850116040839575
"employs" 0.00175985076465516 0.000909835319807115 0 0.00348137897421169 0.00240500240500241 0 0 0.00106095167365127 0 0 0.00342026507054297 0.00255034812251872
"en" 0.00175985076465516 0 0 0.00174068948710584 0.00240500240500241 0 0 0.00530475836825633 0 0.00173522241213268 0 0.00170023208167915
"endeavored" 0 0.00272950595942134 0.000842587755514737 0 0 0.00128955716606917 0 0.00848761338921012 0 0 0 0
"endure" 0 0.000909835319807115 0 0 0.00962000962000962 0.00257911433213834 0 0.00530475836825633 0 0 0.00171013253527148 0
"enmity" 0 0.00363934127922846 0 0.00174068948710584 0 0.00128955716606917 0 0 0 0.000867611206066338 0.00342026507054297 0.00255034812251872
"entering" 0.00175985076465516 0 0.00252776326654421 0.00174068948710584 0 0 0.0195733020160501 0.00106095167365127 0.0390472471690746 0.000867611206066338 0 0.00170023208167915
"everybody" 0 0 0 0.000870344743552921 0 0.00257911433213834 0 0 0 0.000867611206066338 0.00342026507054297 0.00595081228587702
"exaggerations" 0.00351970152931031 0.00181967063961423 0.00758328979963263 0 0 0 0 0 0 0 0 0
"exaltation" 0.00175985076465516 0.000909835319807115 0.000842587755514737 0 0.00240500240500241 0.00773734299641503 0 0 0 0 0.00513039760581445 0
"exceptions" 0 0.00272950595942134 0.000842587755514737 0.00435172371776461 0.00240500240500241 0.00128955716606917 0 0.00212190334730253 0 0 0 0
"exchange" 0 0 0 0.00522206846131753 0.00481000481000481 0.00386867149820752 0 0.00106095167365127 0 0 0 0.000850116040839575
"exhausted" 0 0 0 0.000870344743552921 0 0.00386867149820752 0 0.0031828550209538 0 0 0 0.00510069624503745
"familiarity" 0 0.00272950595942134 0.000842587755514737 0.00522206846131753 0 0.00257911433213834 0 0.00106095167365127 0 0 0 0
"flood" 0 0.00272950595942134 0.00168517551102947 0.00609241320487045 0 0 0.00978665100802505 0 0 0 0 0
"folk" 0 0.00272950595942134 0 0.00348137897421169 0.00481000481000481 0.00515822866427669 0 0 0 0 0 0
"forgiveness" 0.00175985076465516 0.00181967063961423 0.000842587755514737 0 0 0.00386867149820752 0 0 0 0.00433805603033169 0 0.000850116040839575
"formulated" 0 0.000909835319807115 0 0 0.00721500721500722 0.00644778583034586 0 0 0 0.00173522241213268 0.00171013253527148 0.000850116040839575
"francis" 0.00175985076465516 0 0 0.00435172371776461 0.00240500240500241 0.00257911433213834 0 0.00106095167365127 0 0 0.00513039760581445 0
"fruitful" 0 0.000909835319807115 0.00168517551102947 0 0 0 0 0 0 0.00347044482426535 0.00684053014108593 0.00170023208167915
"fulness" 0 0.00272950595942134 0 0 0 0 0 0.00106095167365127 0 0.00520566723639803 0.00171013253527148 0.00170023208167915
"gamaliel" 0 0.00545901191884269 0.00505552653308842 0 0.00240500240500241 0 0 0 0 0 0 0
"glimpse" 0 0 0.000842587755514737 0 0 0.00128955716606917 0.0293599530240752 0.00742666171555886 0 0.000867611206066338 0 0
"glorified" 0 0.00363934127922846 0.00337035102205895 0 0.00240500240500241 0.00128955716606917 0 0 0 0.00260283361819901 0 0
"gnostic" 0 0.000909835319807115 0.0101110530661768 0 0 0 0 0 0 0 0 0
"gotten" 0 0 0 0.00957379217908213 0 0.00128955716606917 0 0 0 0.000867611206066338 0 0
"gravity" 0 0.00545901191884269 0.000842587755514737 0 0 0 0 0.00636571004190759 0 0 0 0
"habitual" 0 0 0 0.00261103423065876 0.012025012025012 0 0.0195733020160501 0.0031828550209538 0 0 0 0
"handed" 0.00175985076465516 0 0.000842587755514737 0 0.00240500240500241 0.00257911433213834 0 0.00636571004190759 0 0 0.00342026507054297 0
"handicap" 0 0 0 0.00174068948710584 0.012025012025012 0.00515822866427669 0 0 0 0 0 0.00170023208167915
"heavily" 0.00175985076465516 0.000909835319807115 0.00168517551102947 0.00261103423065876 0 0 0.0195733020160501 0.0031828550209538 0 0.000867611206066338 0 0
"heirs" 0 0.00272950595942134 0 0.00174068948710584 0.00481000481000481 0.00386867149820752 0 0 0 0.000867611206066338 0.00342026507054297 0
"herbert" 0 0 0 0.000870344743552921 0.00962000962000962 0.0090269001624842 0 0 0 0 0.00171013253527148 0
"herd" 0 0 0 0 0.00240500240500241 0.0154746859928301 0 0 0 0 0 0
"heresy" 0.00175985076465516 0.000909835319807115 0.000842587755514737 0 0.00240500240500241 0.00128955716606917 0 0 0.234283483014447 0.000867611206066338 0 0.000850116040839575
"hills" 0 0.00181967063961423 0.000842587755514737 0.00174068948710584 0 0.00257911433213834 0 0.00530475836825633 0 0 0 0.000850116040839575
"hit" 0 0 0 0.00957379217908213 0 0 0 0.00106095167365127 0 0.000867611206066338 0 0
"hollow" 0 0.000909835319807115 0 0.00174068948710584 0.012025012025012 0.00128955716606917 0.0195733020160501 0.00212190334730253 0 0 0 0
"hoop" 0 0 0 0 0.00240500240500241 0 0 0.0127314200838152 0 0 0 0
"idiotic" 0 0 0 0.00435172371776461 0.0168350168350168 0 0 0.00106095167365127 0 0 0 0
"imbecility" 0 0 0 0.000870344743552921 0.0192400192400192 0.00515822866427669 0 0 0 0 0 0
"immense" 0.00175985076465516 0 0 0.000870344743552921 0.00240500240500241 0.00128955716606917 0.00978665100802505 0.00848761338921012 0 0 0 0
"individualistic" 0.00703940305862063 0 0.00505552653308842 0 0 0.00128955716606917 0 0 0 0.00173522241213268 0 0
"insistent" 0.00175985076465516 0.00272950595942134 0.000842587755514737 0 0 0.00257911433213834 0 0 0 0 0 0.00510069624503745
"insisting" 0.00351970152931031 0.000909835319807115 0.000842587755514737 0.00174068948710584 0 0 0 0.0031828550209538 0 0 0.00684053014108593 0
"inspection" 0 0 0 0.00261103423065876 0.00240500240500241 0.00386867149820752 0 0.00636571004190759 0 0 0 0
"intellectualism" 0 0 0 0 0 0 0 0 0 0.00347044482426535 0.00342026507054297 0.00595081228587702
"intermediate" 0.00351970152931031 0.00545901191884269 0 0.00174068948710584 0 0.00128955716606917 0 0.00106095167365127 0 0 0 0.000850116040839575
"investigate" 0 0 0.000842587755514737 0.00261103423065876 0 0.00128955716606917 0 0 0 0.00173522241213268 0.00171013253527148 0.00425058020419787
"kansas" 0 0 0 0.011314481666188 0 0 0 0 0 0 0 0
"knot" 0 0 0.000842587755514737 0 0 0 0 0.0106095167365127 0 0 0.00171013253527148 0.000850116040839575
"kroll" 0 0 0.0109536408216916 0 0 0 0 0 0 0 0 0
"lacks" 0 0.00181967063961423 0.000842587755514737 0.000870344743552921 0.00962000962000962 0.00644778583034586 0 0 0 0 0 0
"lectures" 0 0.00272950595942134 0 0.00348137897421169 0.00240500240500241 0.00257911433213834 0 0 0 0 0 0.00255034812251872
"legalism" 0.00351970152931031 0 0.00758328979963263 0 0 0 0 0 0 0 0 0.00170023208167915
"legislative" 0 0 0 0.00261103423065876 0 0.00128955716606917 0 0 0 0.00433805603033169 0.00684053014108593 0
"legs" 0 0 0 0.00348137897421169 0.00721500721500722 0.00257911433213834 0 0.0031828550209538 0 0 0.00171013253527148 0
"leisure" 0 0.00181967063961423 0 0 0.00962000962000962 0.00386867149820752 0 0.0031828550209538 0 0.000867611206066338 0 0
"lest" 0 0.00181967063961423 0.00168517551102947 0.000870344743552921 0.00240500240500241 0.00128955716606917 0 0.0031828550209538 0 0 0.00171013253527148 0.00170023208167915
"limiting" 0 0 0.000842587755514737 0.000870344743552921 0 0 0 0.00106095167365127 0 0.00433805603033169 0.00855066267635742 0
"literally" 0 0.000909835319807115 0.000842587755514737 0.00348137897421169 0.00481000481000481 0.00128955716606917 0 0.00212190334730253 0 0.00173522241213268 0 0
"lords" 0 0 0.00421293877757368 0.00174068948710584 0.00481000481000481 0.00128955716606917 0 0 0 0.00260283361819901 0 0
"lordship" 0 0.00454917659903557 0.00505552653308842 0 0 0 0 0 0 0.000867611206066338 0.00171013253527148 0
"lover" 0 0 0 0.00174068948710584 0.00240500240500241 0 0 0.00742666171555886 0 0.000867611206066338 0 0.00170023208167915
"mademoiselle" 0 0 0 0 0 0 0 0.0137923717574664 0 0 0 0
"magic" 0 0.00181967063961423 0.00421293877757368 0.00174068948710584 0.00962000962000962 0 0 0 0 0 0 0
"manual" 0.00175985076465516 0.00545901191884269 0 0.000870344743552921 0.00240500240500241 0.00257911433213834 0.00978665100802505 0.00106095167365127 0 0 0 0
"manuscripts" 0 0.00545901191884269 0 0.00174068948710584 0 0 0 0 0 0 0.00855066267635742 0
"marriages" 0 0 0 0 0.0192400192400192 0.00515822866427669 0 0 0 0 0 0.000850116040839575
"meantime" 0 0 0 0.000870344743552921 0 0 0 0.0127314200838152 0 0 0 0
"meditation" 0.00527955229396547 0.00272950595942134 0.00252776326654421 0 0.00240500240500241 0 0 0.0031828550209538 0 0 0 0
"million" 0 0.00181967063961423 0 0.000870344743552921 0 0.00644778583034586 0 0.00424380669460506 0 0.000867611206066338 0 0
