"baum-dwo" "baum-eco" "baum-go" "baum-lpo" "baum-lwso" "baum-mlo" "baum-mo" "baum-oo" "baum-rbo" "baum-ro" "baum-so" "baum-tto" "baum-two" "baum-wwo" "thompson-cso" "thompson-hmo" "thompson-ko" "thompson-owo" "thompson-spo" "thompson-who"
"sorcerer" 0.0974705211106885 0 0.00506418859038311 0.00637159119870869 0 0.00710244087217974 0.00758073482589579 0 0 0.0101538305325684 0 0 0 0 0 0 0.00212965329244399 0 0 0
"sternly" 0.00713198934956257 0.0074980786173543 0.00506418859038311 0 0 0.00710244087217974 0.00505382321726386 0.00261123877167328 0.00943396226415094 0.00507691526628421 0 0.00628561850486088 0 0 0.0174874855181761 0.0116587484333557 0.0106482664622199 0.0240391036085366 0.00290334755973638 0.01352295521648
"tossed" 0.00475465956637505 0.0112471179260315 0 0.00424772746580579 0 0.00236748029072658 0 0.00261123877167328 0.00707547169811321 0.0152307457988526 0.0131259434271838 0.00209520616828696 0.00227992977816283 0.00509437326472911 0.0174874855181761 0.00291468710833892 0.00851861316977596 0.00801303453617885 0.0203234329181546 0.00676147760823999
"wishing" 0 0.00187451965433858 0 0.0021238637329029 0 0.0189398423258126 0.00252691160863193 0 0.00707547169811321 0 0.00656297171359191 0.00209520616828696 0.00455985955632567 0 0.00218593568977201 0.0145734355416946 0.00212965329244399 0.00534202302411923 0.00290334755973638 0.0608532984741599
"worn" 0.00475465956637505 0.0074980786173543 0 0 0.00902445627650934 0.00710244087217974 0.00505382321726386 0.00783371631501985 0.00943396226415094 0 0.00218765723786397 0.0125712370097218 0.0068397893344885 0.0101887465294582 0.00655780706931602 0.00874406132501676 0.00425930658488798 0.00534202302411923 0.0261301280376274 0.0112691293470666
"advice" 0 0.01312163758037 0.00759628288557466 0.0191147735961261 0 0.00473496058145316 0.00505382321726386 0.00261123877167328 0.00707547169811321 0 0 0.00838082467314784 0.0113996488908142 0.00254718663236455 0.013115614138632 0.00874406132501676 0.00851861316977596 0.00801303453617885 0 0.00676147760823999
"beard" 0.00475465956637505 0.00187451965433858 0 0 0 0.00473496058145316 0.00758073482589579 0.00522247754334656 0 0.0025384576331421 0.00218765723786397 0.00628561850486088 0.00227992977816283 0.00509437326472911 0.00218593568977201 0.0174881226500335 0.0106482664622199 0.0320521381447154 0 0.0315535621717866
"bears" 0.0641879041460631 0.0074980786173543 0 0.0361056834593492 0 0.00236748029072658 0.00505382321726386 0 0 0 0 0 0 0.0101887465294582 0 0 0 0 0.00290334755973638 0
"candle" 0 0 0 0.00424772746580579 0 0.0118374014536329 0 0 0.00471698113207547 0 0.0503161164708713 0 0 0 0.00218593568977201 0 0.0468523724337678 0.00267101151205962 0 0
"faithful" 0.00713198934956257 0.00374903930867715 0.00253209429519155 0.00637159119870869 0.0180489125530187 0.0118374014536329 0.00758073482589579 0.00783371631501985 0.00707547169811321 0.00507691526628421 0.00656297171359191 0.00628561850486088 0.013679578668977 0 0.00874374275908803 0.00874406132501676 0 0.0106840460482385 0.0116133902389455 0.00450765173882666
"gorgeous" 0.00475465956637505 0.00374903930867715 0.00759628288557466 0.00637159119870869 0 0.0118374014536329 0.00505382321726386 0.00783371631501985 0.00471698113207547 0.0126922881657105 0.00437531447572794 0.0125712370097218 0.00455985955632567 0.00764155989709366 0 0.00582937421667784 0.0191668796319959 0.00267101151205962 0.00871004267920913 0.00225382586941333
"grunted" 0.00237732978318752 0 0.00506418859038311 0.0021238637329029 0.00902445627650934 0 0 0 0.00235849056603774 0 0 0 0.00227992977816283 0 0.0218593568977201 0.0116587484333557 0.0170372263395519 0.00267101151205962 0.0348401707168365 0.0315535621717866
"gugu" 0 0 0 0 0 0 0.141507050083388 0 0 0 0 0 0 0 0 0 0 0 0 0
"gun" 0 0.00562355896301573 0.00253209429519155 0.0191147735961261 0 0.0118374014536329 0 0 0 0 0 0.0439993295340261 0 0 0.013115614138632 0.0116587484333557 0.00212965329244399 0.0106840460482385 0 0.00450765173882666
"impossible" 0.00713198934956257 0.00937259827169288 0.00506418859038311 0.00424772746580579 0 0.0165723620350861 0.00758073482589579 0.00783371631501985 0.0141509433962264 0.0025384576331421 0.00656297171359191 0.0125712370097218 0.0068397893344885 0 0.00874374275908803 0.00291468710833892 0.00212965329244399 0.00534202302411923 0.00580669511947275 0.00450765173882666
"join" 0.00950931913275009 0.01312163758037 0.022788848656724 0.0106193186645145 0 0.00236748029072658 0.00758073482589579 0.0104449550866931 0 0.0025384576331421 0.00218765723786397 0.0188568555145826 0.00911971911265133 0.00509437326472911 0.00874374275908803 0 0 0.00267101151205962 0 0.00225382586941333
"jumping" 0.00713198934956257 0 0.00253209429519155 0 0 0.00473496058145316 0 0.00783371631501985 0.0188679245283019 0.00507691526628421 0.00218765723786397 0.0104760308414348 0.00227992977816283 0.00254718663236455 0.00437187137954401 0.0174881226500335 0.0170372263395519 0.00801303453617885 0.0116133902389455 0.01352295521648
"leading" 0.0166413084823127 0.00374903930867715 0.0101283771807662 0.00849545493161159 0.00902445627650934 0.00473496058145316 0.00505382321726386 0.0130561938583664 0.00707547169811321 0.0177692034319947 0.00218765723786397 0.00838082467314784 0.00455985955632567 0 0 0.00291468710833892 0.00212965329244399 0.00801303453617885 0.00871004267920913 0.00901530347765332
"merrily" 0.00475465956637505 0.00937259827169288 0.00253209429519155 0 0.00902445627650934 0.00236748029072658 0 0.0104449550866931 0.00471698113207547 0.00761537289942631 0.00437531447572794 0.00628561850486088 0.00455985955632567 0.0101887465294582 0.00655780706931602 0.00582937421667784 0.0234261862168839 0 0.0203234329181546 0.00676147760823999
"miles" 0.00475465956637505 0.00562355896301573 0.00759628288557466 0.0127431823974174 0 0.00946992116290632 0.00505382321726386 0.0104449550866931 0.00943396226415094 0 0.0131259434271838 0.00838082467314784 0.00227992977816283 0.0152831197941873 0.00218593568977201 0 0.00212965329244399 0.00801303453617885 0.0116133902389455 0.00450765173882666
"money" 0.00475465956637505 0.0243687555064015 0 0 0 0.0307772437794455 0.0227422044776874 0.00522247754334656 0 0.025384576331421 0.0109382861893199 0 0 0.00254718663236455 0 0 0 0 0.00290334755973638 0
"necessary" 0.0118866489159376 0.00937259827169288 0.022788848656724 0.0127431823974174 0 0.0142048817443595 0.0101076464345277 0 0.00471698113207547 0 0 0.0125712370097218 0.0068397893344885 0 0.00437187137954401 0 0 0.0133550575602981 0.00290334755973638 0.00450765173882666
"nonsense" 0.00713198934956257 0.00187451965433858 0.00253209429519155 0.00637159119870869 0 0.0142048817443595 0 0.00783371631501985 0.0165094339622642 0.00761537289942631 0.00218765723786397 0.0104760308414348 0.00455985955632567 0 0.0174874855181761 0.00582937421667784 0.0106482664622199 0 0.0116133902389455 0.00450765173882666
"notice" 0.0118866489159376 0.00562355896301573 0.00759628288557466 0.0021238637329029 0.00902445627650934 0.00473496058145316 0.00505382321726386 0.00261123877167328 0 0.00761537289942631 0.0131259434271838 0.00419041233657392 0.0113996488908142 0.00254718663236455 0 0.00582937421667784 0.00638895987733197 0.0213680920964769 0.0116133902389455 0.00901530347765332
"pumpkin" 0 0.0112471179260315 0.00759628288557466 0 0.0902445627650934 0.0686569284310708 0.00252691160863193 0 0.00235849056603774 0.0126922881657105 0.00218765723786397 0 0 0 0 0 0 0 0 0
"smoke" 0.00475465956637505 0.00374903930867715 0.00253209429519155 0 0 0 0.0151614696517916 0.0104449550866931 0.00943396226415094 0.0025384576331421 0.0131259434271838 0.0104760308414348 0.00455985955632567 0 0.013115614138632 0.00874406132501676 0.00425930658488798 0.00534202302411923 0.023226780477891 0.00450765173882666
"speed" 0 0.00374903930867715 0.00506418859038311 0.00424772746580579 0 0.00946992116290632 0.00252691160863193 0 0.0117924528301887 0.00761537289942631 0.0109382861893199 0.00209520616828696 0.0113996488908142 0.00254718663236455 0.01092967844886 0.00874406132501676 0.00638895987733197 0.0160260690723577 0.0116133902389455 0.00901530347765332
"spot" 0.00950931913275009 0.00187451965433858 0.0101283771807662 0.00637159119870869 0 0 0.0101076464345277 0.00522247754334656 0.00707547169811321 0.00507691526628421 0.00656297171359191 0.00419041233657392 0.00911971911265133 0.0127359331618228 0.00218593568977201 0.0116587484333557 0.00638895987733197 0.00801303453617885 0.0116133902389455 0.00901530347765332
"star" 0.0404146063141879 0 0 0 0 0.00473496058145316 0 0 0 0 0.00218765723786397 0.00628561850486088 0 0 0.00655780706931602 0.00291468710833892 0.00851861316977596 0.0454071957050135 0 0.0180306069553066
"touch" 0.00950931913275009 0.00187451965433858 0.0151925657711493 0.00637159119870869 0 0 0.00252691160863193 0.0130561938583664 0.00235849056603774 0.00507691526628421 0.00656297171359191 0.00209520616828696 0.00227992977816283 0.0101887465294582 0.00437187137954401 0.0145734355416946 0.00212965329244399 0.0160260690723577 0.0145167377986819 0.0112691293470666
"wutz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16322247806698 0 0 0 0
"apron" 0 0.00937259827169288 0.00253209429519155 0.00424772746580579 0 0.00473496058145316 0.00252691160863193 0.00522247754334656 0 0.00761537289942631 0.00218765723786397 0 0.054718314675908 0.00764155989709366 0.00218593568977201 0.0145734355416946 0.00425930658488798 0.00534202302411923 0 0.00225382586941333
"backward" 0 0.00187451965433858 0.00253209429519155 0.00849545493161159 0 0.0142048817443595 0.00252691160863193 0.00261123877167328 0.00707547169811321 0.00507691526628421 0.00437531447572794 0.00838082467314784 0.00227992977816283 0.00254718663236455 0.01092967844886 0.00291468710833892 0.0149075730471079 0.00801303453617885 0.0174200853584183 0.01352295521648
"broke" 0.00475465956637505 0.00187451965433858 0.00506418859038311 0.00637159119870869 0.0180489125530187 0.0118374014536329 0.00505382321726386 0.00522247754334656 0.00707547169811321 0.0025384576331421 0.0109382861893199 0.00838082467314784 0.00227992977816283 0.00509437326472911 0.00874374275908803 0.0174881226500335 0.00212965329244399 0.0160260690723577 0.00290334755973638 0.00450765173882666
"capture" 0 0.0206197161977243 0.0177246600663409 0.00849545493161159 0.00902445627650934 0.0118374014536329 0.00505382321726386 0.00261123877167328 0 0 0.00218765723786397 0.0125712370097218 0.00911971911265133 0 0.00437187137954401 0.00874406132501676 0.0106482664622199 0 0.00290334755973638 0.00450765173882666
"clearing" 0 0.00937259827169288 0 0.0021238637329029 0 0.00236748029072658 0.0758073482589579 0 0.00707547169811321 0 0 0.00419041233657392 0.00911971911265133 0 0.00218593568977201 0 0.00212965329244399 0.00801303453617885 0.00871004267920913 0.00225382586941333
"clouds" 0.0166413084823127 0 0.00506418859038311 0 0 0 0 0.0104449550866931 0.0141509433962264 0.0025384576331421 0 0.00628561850486088 0.0068397893344885 0.0101887465294582 0.00218593568977201 0.00291468710833892 0.0234261862168839 0.0293811266326558 0 0.00225382586941333
"content" 0.00475465956637505 0.00187451965433858 0.0101283771807662 0.0127431823974174 0 0.0142048817443595 0.00758073482589579 0.00261123877167328 0.00471698113207547 0.00761537289942631 0.00875062895145589 0.00628561850486088 0.0159595084471398 0.00254718663236455 0.00655780706931602 0.00582937421667784 0.00212965329244399 0 0.0116133902389455 0.00450765173882666
"crowd" 0.0166413084823127 0 0.00759628288557466 0 0 0.00946992116290632 0 0.00783371631501985 0.00943396226415094 0.00507691526628421 0.00875062895145589 0.00628561850486088 0.00227992977816283 0.0101887465294582 0.013115614138632 0.00582937421667784 0.0170372263395519 0.00801303453617885 0 0.00225382586941333
"delicious" 0.0166413084823127 0.00562355896301573 0.00506418859038311 0.0021238637329029 0 0.00236748029072658 0.00505382321726386 0.00783371631501985 0.00943396226415094 0.00507691526628421 0.00875062895145589 0.00209520616828696 0.013679578668977 0.0101887465294582 0.00655780706931602 0.00582937421667784 0.0106482664622199 0.00267101151205962 0.00290334755973638 0.00676147760823999
"explain" 0.0118866489159376 0.00374903930867715 0.00506418859038311 0.00424772746580579 0 0.0142048817443595 0.00505382321726386 0.00261123877167328 0.00707547169811321 0 0.00218765723786397 0.00419041233657392 0.00227992977816283 0 0.013115614138632 0.0204028097583724 0.0127779197546639 0.00267101151205962 0.00871004267920913 0.0112691293470666
"fields" 0.00475465956637505 0.00187451965433858 0.0101283771807662 0.0127431823974174 0 0.00710244087217974 0.00252691160863193 0.00522247754334656 0.00471698113207547 0.0101538305325684 0.0109382861893199 0.00209520616828696 0.0182394382253027 0.022924679691281 0 0 0.00212965329244399 0 0.0116133902389455 0.00450765173882666
"fix" 0.00237732978318752 0 0.00506418859038311 0 0 0.00236748029072658 0.0151614696517916 0.00522247754334656 0.0754716981132075 0 0.00218765723786397 0 0.00227992977816283 0 0.01092967844886 0 0.00212965329244399 0.00267101151205962 0.00290334755973638 0.00225382586941333
"friendly" 0.00713198934956257 0.00187451965433858 0.0126604714759578 0.00637159119870869 0.00902445627650934 0.00236748029072658 0.0151614696517916 0.00783371631501985 0.00235849056603774 0.0101538305325684 0.00875062895145589 0.00419041233657392 0.0068397893344885 0.0127359331618228 0.00437187137954401 0.00582937421667784 0.00425930658488798 0.00267101151205962 0.00580669511947275 0.00901530347765332
"glittering" 0 0.00374903930867715 0 0.00424772746580579 0 0.00946992116290632 0.00505382321726386 0.00522247754334656 0.00471698113207547 0.00507691526628421 0.00656297171359191 0.0146664431780087 0.0113996488908142 0.00254718663236455 0.0174874855181761 0.00874406132501676 0.00638895987733197 0.0106840460482385 0 0.0112691293470666
"key" 0 0 0 0 0 0 0.00758073482589579 0.0626697305201588 0.00235849056603774 0.00507691526628421 0.00437531447572794 0.00628561850486088 0 0.0127359331618228 0 0.0145734355416946 0.00212965329244399 0.0133550575602981 0.00290334755973638 0.00676147760823999
"obeyed" 0.00475465956637505 0.00374903930867715 0.0177246600663409 0.00424772746580579 0.0180489125530187 0.0118374014536329 0.0227422044776874 0.0104449550866931 0 0.00507691526628421 0.0131259434271838 0.0146664431780087 0.0068397893344885 0.00509437326472911 0 0.00291468710833892 0 0.00267101151205962 0 0
"plans" 0 0.01312163758037 0.00253209429519155 0.00424772746580579 0 0.00473496058145316 0.0202152928690554 0 0.00707547169811321 0 0.00218765723786397 0.00419041233657392 0.00227992977816283 0.00254718663236455 0.013115614138632 0.0145734355416946 0.0106482664622199 0.00267101151205962 0 0.0225382586941333
"pose" 0.00475465956637505 0.00374903930867715 0.0177246600663409 0.0191147735961261 0 0 0.00758073482589579 0.00522247754334656 0.00471698113207547 0.0101538305325684 0.0284395440922316 0.0146664431780087 0.00227992977816283 0 0 0 0.00425930658488798 0 0.00290334755973638 0
"procession" 0.0213959680486877 0 0.00506418859038311 0.0106193186645145 0 0.00236748029072658 0.00758073482589579 0.0287236264884061 0.00235849056603774 0.025384576331421 0.00218765723786397 0.00209520616828696 0 0 0.00437187137954401 0.00291468710833892 0.00212965329244399 0.00534202302411923 0.00290334755973638 0.00901530347765332
"proposed" 0.00475465956637505 0.00562355896301573 0.0151925657711493 0.00849545493161159 0.00902445627650934 0.00236748029072658 0.00758073482589579 0.00261123877167328 0.00235849056603774 0.0025384576331421 0.0131259434271838 0.00209520616828696 0.013679578668977 0 0.00437187137954401 0.0116587484333557 0.00851861316977596 0.00534202302411923 0.00871004267920913 0.00901530347765332
"rubbing" 0.00475465956637505 0.00187451965433858 0.0101283771807662 0 0 0 0 0 0.00707547169811321 0 0.00656297171359191 0.00419041233657392 0.00227992977816283 0.00254718663236455 0.0196734212079481 0.0116587484333557 0.0234261862168839 0.0106840460482385 0.0116133902389455 0.01352295521648
"sleeping" 0.00237732978318752 0.00374903930867715 0.00506418859038311 0.00637159119870869 0.00902445627650934 0 0.00252691160863193 0.00522247754334656 0.00707547169811321 0 0.00218765723786397 0.00628561850486088 0 0.00509437326472911 0.01092967844886 0 0.0234261862168839 0.00801303453617885 0.0319368231571001 0.00901530347765332
"smooth" 0.0190186382655002 0.0074980786173543 0.00759628288557466 0.0021238637329029 0 0.00473496058145316 0 0.00522247754334656 0 0.0101538305325684 0.00437531447572794 0.00628561850486088 0.00911971911265133 0.0101887465294582 0.00437187137954401 0.00874406132501676 0.00425930658488798 0.0133550575602981 0.0116133902389455 0.00450765173882666
"solemnly" 0 0.00187451965433858 0 0 0 0 0.00252691160863193 0.00261123877167328 0.0259433962264151 0 0.00218765723786397 0.00209520616828696 0.00455985955632567 0.00254718663236455 0.0262312282772641 0.00291468710833892 0.0170372263395519 0.00801303453617885 0.00290334755973638 0.0247920845635466
"son" 0.00237732978318752 0 0 0.0021238637329029 0 0.00236748029072658 0.00252691160863193 0.00261123877167328 0.0165094339622642 0.0025384576331421 0.00656297171359191 0 0.00227992977816283 0.00254718663236455 0.0633921350033882 0 0.00425930658488798 0.00267101151205962 0.00290334755973638 0.00901530347765332
"swinging" 0 0.00374903930867715 0.00253209429519155 0.00424772746580579 0 0.00473496058145316 0 0.00261123877167328 0.0117924528301887 0.0025384576331421 0.00437531447572794 0.00419041233657392 0.0068397893344885 0 0.0174874855181761 0.0116587484333557 0.0149075730471079 0.00534202302411923 0.023226780477891 0.0112691293470666
"unusual" 0.0118866489159376 0.00187451965433858 0.0101283771807662 0.00849545493161159 0 0.0189398423258126 0.0151614696517916 0 0.0141509433962264 0.0025384576331421 0.00437531447572794 0.00838082467314784 0.013679578668977 0.00254718663236455 0.00218593568977201 0.00582937421667784 0.00638895987733197 0.00267101151205962 0 0
"women" 0.00475465956637505 0.0074980786173543 0.0303851315422986 0.0021238637329029 0 0.0189398423258126 0.0101076464345277 0.00261123877167328 0.00707547169811321 0.00507691526628421 0.00218765723786397 0.0104760308414348 0.00227992977816283 0.00509437326472911 0.01092967844886 0.00291468710833892 0 0.00534202302411923 0 0.00225382586941333
"wondering" 0.00237732978318752 0.00187451965433858 0.00759628288557466 0.00849545493161159 0 0.0213073226165392 0.0126345580431597 0.00522247754334656 0.00471698113207547 0.00507691526628421 0.00218765723786397 0.0104760308414348 0.00911971911265133 0.00764155989709366 0.00218593568977201 0.00874406132501676 0.00638895987733197 0.00534202302411923 0.00290334755973638 0.00676147760823999
"woozy" 0 0 0 0.112564777843854 0 0 0 0 0 0 0.00218765723786397 0 0 0 0 0 0 0 0 0.00225382586941333
"worked" 0.00237732978318752 0.01312163758037 0 0 0.027073368829528 0.0118374014536329 0.00758073482589579 0.00261123877167328 0 0.00507691526628421 0.00437531447572794 0.00838082467314784 0.0113996488908142 0.0203774930589164 0.00218593568977201 0.00291468710833892 0.00638895987733197 0.0133550575602981 0.00580669511947275 0.00450765173882666
"attempt" 0.00237732978318752 0.00374903930867715 0.0177246600663409 0.00849545493161159 0.0180489125530187 0.0142048817443595 0.00252691160863193 0.0156674326300397 0.00471698113207547 0.00507691526628421 0.00656297171359191 0.00838082467314784 0.00455985955632567 0.00254718663236455 0.00437187137954401 0.0116587484333557 0.00425930658488798 0.00267101151205962 0 0.00450765173882666
"banquet" 0 0.00562355896301573 0.0101283771807662 0.00637159119870869 0 0 0.0202152928690554 0 0.00235849056603774 0.025384576331421 0.00875062895145589 0.00209520616828696 0.00227992977816283 0 0 0.00582937421667784 0.0106482664622199 0 0 0.0270459104329599
"beauty" 0.00237732978318752 0.00187451965433858 0.0202567543615324 0.00637159119870869 0 0.00236748029072658 0.00505382321726386 0.00783371631501985 0.00235849056603774 0.0177692034319947 0.00875062895145589 0.00628561850486088 0.0113996488908142 0.00764155989709366 0.00218593568977201 0 0.00425930658488798 0.00534202302411923 0.00871004267920913 0.00901530347765332
"bridge" 0 0.01312163758037 0.0481097916086395 0 0.00902445627650934 0 0 0 0.00235849056603774 0.0279230339645631 0.00218765723786397 0 0 0.00254718663236455 0.0284171639670361 0 0 0 0 0
"bush" 0.0261506276150628 0 0 0 0 0.00710244087217974 0.0277960276949512 0 0.0117924528301887 0 0.00656297171359191 0.0125712370097218 0.00455985955632567 0 0.00218593568977201 0 0.00638895987733197 0.0133550575602981 0.00580669511947275 0.00450765173882666
"cabin" 0 0 0 0 0 0 0 0.00783371631501985 0 0 0 0 0.00227992977816283 0 0.0830655562113363 0 0 0.0320521381447154 0 0
"carved" 0.00950931913275009 0.00562355896301573 0.00253209429519155 0 0.027073368829528 0.0189398423258126 0.00252691160863193 0.0104449550866931 0 0.0329999492308473 0.00218765723786397 0.00209520616828696 0 0.00509437326472911 0 0.00874406132501676 0.0127779197546639 0 0.00290334755973638 0.00676147760823999
"complete" 0 0.00374903930867715 0.00759628288557466 0 0 0.0165723620350861 0.00252691160863193 0 0.00471698113207547 0 0.00437531447572794 0.00209520616828696 0.0113996488908142 0 0.0218593568977201 0.0116587484333557 0 0.0213680920964769 0.0145167377986819 0.00901530347765332
"court" 0.00713198934956257 0.00937259827169288 0.00759628288557466 0 0 0 0.00505382321726386 0 0.0117924528301887 0 0.00875062895145589 0.00209520616828696 0 0.00254718663236455 0.00874374275908803 0.0145734355416946 0.0191668796319959 0 0.0145167377986819 0.0157767810858933
"directly" 0.00950931913275009 0.0074980786173543 0.0126604714759578 0.0106193186645145 0.00902445627650934 0.00946992116290632 0 0.00261123877167328 0.00235849056603774 0 0.00437531447572794 0.00838082467314784 0.00455985955632567 0.00254718663236455 0.00655780706931602 0.00291468710833892 0.0234261862168839 0.00534202302411923 0 0.00676147760823999
"dromedary" 0 0 0 0 0 0 0 0 0.117924528301887 0 0 0 0 0 0 0.00291468710833892 0.00425930658488798 0 0 0.00225382586941333
"eight" 0.0118866489159376 0.00374903930867715 0.00253209429519155 0 0 0 0 0.0104449550866931 0.00707547169811321 0.0025384576331421 0.00437531447572794 0.00419041233657392 0.00455985955632567 0.00254718663236455 0.0327890353465801 0 0.0106482664622199 0.0133550575602981 0.00580669511947275 0.00901530347765332
"fate" 0.00950931913275009 0.0187451965433858 0.00253209429519155 0.0021238637329029 0.00902445627650934 0.00236748029072658 0.00505382321726386 0.0156674326300397 0.00235849056603774 0.0025384576331421 0.0153136006650478 0.0125712370097218 0.013679578668977 0.00254718663236455 0 0 0.00212965329244399 0 0.0145167377986819 0
"happens" 0.00237732978318752 0.01312163758037 0.0177246600663409 0.0021238637329029 0 0.00473496058145316 0.00758073482589579 0 0.00235849056603774 0.0025384576331421 0.0109382861893199 0.00419041233657392 0.00455985955632567 0.00509437326472911 0 0.0116587484333557 0.00425930658488798 0.0186970805844173 0.00580669511947275 0.0112691293470666
"immense" 0.00475465956637505 0.00937259827169288 0.00253209429519155 0.00849545493161159 0.00902445627650934 0.00710244087217974 0.00505382321726386 0.00783371631501985 0 0.0025384576331421 0.00437531447572794 0.0104760308414348 0.0068397893344885 0.00254718663236455 0.0262312282772641 0 0 0 0.00580669511947275 0.0157767810858933
"impatiently" 0 0.00374903930867715 0.00253209429519155 0.00849545493161159 0.00902445627650934 0.00236748029072658 0.00252691160863193 0.00261123877167328 0.00707547169811321 0 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0.00874374275908803 0.0174881226500335 0.00212965329244399 0.0267101151205962 0.0145167377986819 0.0247920845635466
"imperial" 0.00237732978318752 0 0 0 0 0.00473496058145316 0 0 0.080188679245283 0 0 0 0 0 0 0.0174881226500335 0 0.00801303453617885 0.00580669511947275 0.01352295521648
"kill" 0.00475465956637505 0.0074980786173543 0.0126604714759578 0.00424772746580579 0.027073368829528 0.00473496058145316 0.0101076464345277 0.0130561938583664 0.00235849056603774 0.0025384576331421 0.00875062895145589 0.00419041233657392 0 0.0382077994854683 0 0 0.00425930658488798 0.00534202302411923 0 0
"leaned" 0.0118866489159376 0 0.00253209429519155 0.00424772746580579 0.00902445627650934 0.00473496058145316 0.00505382321726386 0.00783371631501985 0.00943396226415094 0.0126922881657105 0.00437531447572794 0.00628561850486088 0.00227992977816283 0.0101887465294582 0.00655780706931602 0.00582937421667784 0.00851861316977596 0.00534202302411923 0.00580669511947275 0.01352295521648
"mused" 0 0 0.00253209429519155 0 0 0.00236748029072658 0.00252691160863193 0 0.00943396226415094 0 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0.0218593568977201 0.0145734355416946 0.0149075730471079 0.0186970805844173 0.0174200853584183 0.02028443282472
"noise" 0.0142639786991251 0.00187451965433858 0.00506418859038311 0.00849545493161159 0 0.00236748029072658 0.00758073482589579 0.0208899101733863 0.00235849056603774 0.0279230339645631 0.00437531447572794 0.00838082467314784 0.00227992977816283 0.00509437326472911 0.00437187137954401 0.00291468710833892 0.00425930658488798 0.00267101151205962 0.00290334755973638 0.00225382586941333
"object" 0.0142639786991251 0.00374903930867715 0.0177246600663409 0.00849545493161159 0 0.00710244087217974 0.00505382321726386 0.0156674326300397 0.00471698113207547 0 0 0.00209520616828696 0.0068397893344885 0 0.01092967844886 0.00874406132501676 0.0127779197546639 0.0106840460482385 0 0
"orders" 0 0.00937259827169288 0.00759628288557466 0 0 0.00236748029072658 0.00758073482589579 0.00522247754334656 0 0 0.0131259434271838 0.0230472678511566 0 0.00254718663236455 0.0174874855181761 0.00582937421667784 0.00851861316977596 0.00801303453617885 0.00580669511947275 0.00676147760823999
"owl" 0 0.00374903930867715 0 0.0021238637329029 0 0 0 0 0 0 0.00218765723786397 0 0.113996488908142 0 0 0 0 0 0 0
"paid" 0.00237732978318752 0.0112471179260315 0.00759628288557466 0.00637159119870869 0.0180489125530187 0.0118374014536329 0.0101076464345277 0.00522247754334656 0.00707547169811321 0.00507691526628421 0.00875062895145589 0.00838082467314784 0.00455985955632567 0.00254718663236455 0.00437187137954401 0.00291468710833892 0.00638895987733197 0.00534202302411923 0.0116133902389455 0
"pair" 0.00237732978318752 0.00937259827169288 0.00253209429519155 0 0.00902445627650934 0.00946992116290632 0.00252691160863193 0.00783371631501985 0.00471698113207547 0.00761537289942631 0.00437531447572794 0.00209520616828696 0.00911971911265133 0.00764155989709366 0.00218593568977201 0.0116587484333557 0.0191668796319959 0.0106840460482385 0.00290334755973638 0.00901530347765332
"pay" 0.00237732978318752 0.0206197161977243 0.00253209429519155 0.0021238637329029 0 0.0142048817443595 0.00758073482589579 0.00522247754334656 0.00471698113207547 0.00761537289942631 0.0175012579029118 0.00209520616828696 0.00227992977816283 0.00509437326472911 0.00874374275908803 0.00582937421667784 0.00425930658488798 0.00267101151205962 0.00580669511947275 0.00225382586941333
"play" 0.00950931913275009 0.01312163758037 0.00253209429519155 0.0106193186645145 0 0.00473496058145316 0.00505382321726386 0 0.00707547169811321 0.0329999492308473 0 0 0 0 0.01092967844886 0 0.0106482664622199 0.0106840460482385 0.00580669511947275 0.00225382586941333
"pokes" 0 0 0 0 0 0 0 0 0.106132075471698 0 0 0 0 0 0 0 0.0170372263395519 0 0 0.00225382586941333
"polished" 0.00475465956637505 0.01312163758037 0.0177246600663409 0.0021238637329029 0 0.00473496058145316 0.0101076464345277 0.0130561938583664 0.00235849056603774 0.0177692034319947 0 0 0.0250792275597912 0.00764155989709366 0.00437187137954401 0 0 0 0 0.00450765173882666
"prepared" 0.00713198934956257 0.01312163758037 0.0151925657711493 0.00424772746580579 0 0.00946992116290632 0 0 0 0.0126922881657105 0.0131259434271838 0.00209520616828696 0.00227992977816283 0.00254718663236455 0.00874374275908803 0.00582937421667784 0.00851861316977596 0.00267101151205962 0.00871004267920913 0.00901530347765332
"stopping" 0 0.00374903930867715 0.00253209429519155 0.0021238637329029 0.0180489125530187 0.00473496058145316 0.00252691160863193 0 0.0117924528301887 0 0.00218765723786397 0.00209520616828696 0.00455985955632567 0.00764155989709366 0.01092967844886 0.0174881226500335 0.0149075730471079 0.0186970805844173 0.0145167377986819 0.00676147760823999
"streets" 0.00950931913275009 0.01312163758037 0.0177246600663409 0.0106193186645145 0.0180489125530187 0.00946992116290632 0 0 0.00707547169811321 0.0177692034319947 0 0 0 0.0101887465294582 0.00218593568977201 0.00874406132501676 0.00425930658488798 0 0 0.0112691293470666
"tappy" 0 0 0 0 0 0 0 0 0.127358490566038 0 0 0 0 0 0 0 0 0 0 0
