"baum" "evans" "thompson"
"struggling" 0.00221512888727431 0.00565189950922673 0.00452185494711485
"stupid" 0.00376571910836632 0.00188396650307558 0.00328862177971989
"swift" 0.00465177066327604 0 0.00246646633478992
"thistles" 0.0057593351069132 0 0.000411077722464986
"trembled" 0.00465177066327604 0.000941983251537788 0.00205538861232493
"upright" 0.00398723199709375 0.00188396650307558 0.00287754405725491
"upset" 0.00177210310981944 0.00941983251537788 0.00369969950218488
"wearily" 0.000664538666182292 0 0.00986586533915968
"weary" 0.00199361599854688 0.000941983251537788 0.00698832128190477
"who^s" 0.00243664177600174 0.00376793300615115 0.00493293266957984
"write" 0.00332269333091146 0.00565189950922673 0.00246646633478992
"absolutely" 0.00199361599854688 0.0075358660123023 0.00369969950218488
"acknowledged" 0.00443025777454861 0.00282594975461336 0.00123323316739496
"addressing" 0.00376571910836632 0.00188396650307558 0.00287754405725491
"amused" 0.00354420621963889 0 0.00411077722464986
"bounding" 0.00265815466472917 0.000941983251537788 0.00534401039204482
"cleveland" 0 0.0244915645399825 0
"college" 0.0050947964407309 0.000941983251537788 0.000822155444929973
"comical" 0.00310118044218403 0 0.00493293266957984
"deer" 0.00110756444363715 0 0.00863263217176471
"difference" 0.00177210310981944 0.0113037990184535 0.00246646633478992
"dragons" 0.00531630932945833 0 0.000822155444929973
"evidently" 0.00310118044218403 0.000941983251537788 0.00452185494711485
"examining" 0.00376571910836632 0 0.00369969950218488
"favor" 0.00443025777454861 0.00282594975461336 0.00123323316739496
"flames" 0.00376571910836632 0 0.00369969950218488
"fluttered" 0.00354420621963889 0 0.00411077722464986
"forgive" 0.00265815466472917 0.00847784926384009 0.00205538861232493
"forty" 0.00221512888727431 0.000941983251537788 0.0061661658369748
"gallipoot" 0.0057593351069132 0 0
"gentlemen" 0.00354420621963889 0.00659388276076451 0.00123323316739496
"gilligoggs" 0 0.0244915645399825 0
"goats" 0.000664538666182292 0 0.00945478761669469
"grant" 0.0028796675534566 0 0.00534401039204482
"gulped" 0 0 0.0106880207840896
"knock" 0.00132907733236458 0.0075358660123023 0.00493293266957984
"marching" 0.00177210310981944 0.000941983251537788 0.00698832128190477
"marked" 0.00332269333091146 0.000941983251537788 0.00411077722464986
"masses" 0.000443025777454861 0.0226075980369069 0
"moaned" 0.00177210310981944 0.000941983251537788 0.00698832128190477
"mud" 0.0028796675534566 0.000941983251537788 0.00493293266957984
"necklace" 0.00155059022109201 0.000941983251537788 0.00739939900436976
"nonestic" 0 0.000941983251537788 0.0102769430616247
"occasion" 0.00398723199709375 0.00376793300615115 0.00164431088985995
"one^s" 0.0028796675534566 0.00941983251537788 0.00123323316739496
"opinion" 0.00354420621963889 0.00659388276076451 0.00123323316739496
"peaceful" 0.00332269333091146 0.0075358660123023 0.00123323316739496
"possess" 0.00443025777454861 0.00376793300615115 0.000822155444929973
"problems" 0 0.0216656147853691 0.00123323316739496
"queens" 0.00376571910836632 0.00282594975461336 0.00246646633478992
"reproachfully" 0.00487328355200347 0 0.00164431088985995
"ropes" 0.00465177066327604 0 0.00205538861232493
"rude" 0.0028796675534566 0.00282594975461336 0.00411077722464986
"sentence" 0.000886051554909722 0.00188396650307558 0.00822155444929973
"shower" 0.000221512888727431 0.00282594975461336 0.0090437098942297
"sofas" 0.00465177066327604 0 0.00205538861232493
"spend" 0.000664538666182292 0.00565189950922673 0.00698832128190477
"stands" 0.00465177066327604 0.000941983251537788 0.00164431088985995
"starting" 0.00155059022109201 0.00470991625768894 0.00575508811450981
"string" 0.00487328355200347 0 0.00164431088985995
"surprising" 0.00243664177600174 0.00188396650307558 0.00534401039204482
"thickly" 0.00465177066327604 0 0.00205538861232493
"thrown" 0.00332269333091146 0.00470991625768894 0.00246646633478992
"torn" 0.0028796675534566 0.00188396650307558 0.00452185494711485
"touching" 0.000664538666182292 0.00282594975461336 0.00822155444929973
"troubled" 0.0028796675534566 0.00565189950922673 0.00287754405725491
"tune" 0.00155059022109201 0.00659388276076451 0.00493293266957984
"twisted" 0.00354420621963889 0.00188396650307558 0.00328862177971989
"unseen" 0.00487328355200347 0.00376793300615115 0
"vain" 0.00376571910836632 0.000941983251537788 0.00328862177971989
"valuable" 0.00243664177600174 0.00282594975461336 0.00493293266957984
"weeks" 0.00310118044218403 0.00847784926384009 0.00123323316739496
"whistle" 0.00465177066327604 0 0.00205538861232493
"yawning" 0.00398723199709375 0 0.00328862177971989
"yew" 0 0 0.0106880207840896
"yip" 0.0057593351069132 0 0
"add" 0.00310118044218403 0.00565189950922673 0.00205538861232493
"admiringly" 0.00443025777454861 0 0.00205538861232493
"arranged" 0.00398723199709375 0.00188396650307558 0.00205538861232493
"backing" 0.000664538666182292 0 0.0090437098942297
"basement" 0.00465177066327604 0 0.00164431088985995
"behave" 0.00420874488582118 0.000941983251537788 0.00205538861232493
"blown" 0.00177210310981944 0 0.00698832128190477
"boldly" 0.00376571910836632 0 0.00328862177971989
"border" 0.000443025777454861 0.0150717320246046 0.00287754405725491
"bounded" 0.00354420621963889 0.00188396650307558 0.00287754405725491
"brick" 0.00420874488582118 0.00376793300615115 0.000822155444929973
"chickens" 0.00443025777454861 0 0.00205538861232493
"chopped" 0.00531630932945833 0 0.000411077722464986
"claim" 0.00376571910836632 0.000941983251537788 0.00287754405725491
"clasped" 0.00132907733236458 0 0.00781047672683474
"cleared" 0.00132907733236458 0.00376793300615115 0.0061661658369748
"completed" 0.00487328355200347 0.000941983251537788 0.000822155444929973
"confusion" 0.00110756444363715 0.00565189950922673 0.00575508811450981
"conquering" 0.00398723199709375 0 0.00287754405725491
"creeping" 0.00199361599854688 0 0.00657724355943978
"dangers" 0.00443025777454861 0.00282594975461336 0.000822155444929973
"didn" 0 0 0.0102769430616247
"domain" 0.00354420621963889 0.00376793300615115 0.00205538861232493
"dull" 0.00199361599854688 0.00376793300615115 0.00493293266957984
"earnest" 0.00265815466472917 0 0.00534401039204482
"errand" 0.00531630932945833 0 0.000411077722464986
"extremely" 0.000886051554909722 0.0075358660123023 0.00534401039204482
"fashion" 0.00265815466472917 0.00188396650307558 0.00452185494711485
"ferryman" 0.00531630932945833 0 0.000411077722464986
"flashing" 0.00132907733236458 0 0.00781047672683474
"fool" 0.00376571910836632 0.00188396650307558 0.00246646633478992
"galley" 0 0 0.0102769430616247
"gayelette" 0.00110756444363715 0.0188396650307558 0
"guest" 0.00243664177600174 0.00282594975461336 0.00452185494711485
"harness" 0.00354420621963889 0 0.00369969950218488
"heavily" 0.000221512888727431 0.000941983251537788 0.00945478761669469
"helping" 0.00132907733236458 0.0103618157669157 0.00328862177971989
"hind" 0.00199361599854688 0 0.00657724355943978
"intently" 0.00332269333091146 0.00470991625768894 0.00205538861232493
"jack^s" 0.00553782221818576 0 0
"jerked" 0.000886051554909722 0 0.00863263217176471
"keeps" 0.00243664177600174 0.00282594975461336 0.00452185494711485
"lap" 0.00221512888727431 0.00282594975461336 0.00493293266957984
"leather" 0.0028796675534566 0 0.00493293266957984
"log" 0.00354420621963889 0 0.00369969950218488
"losing" 0.00199361599854688 0.00282594975461336 0.00534401039204482
"loves" 0.00376571910836632 0.00659388276076451 0.000411077722464986
"machine" 0.00465177066327604 0 0.00164431088985995
"mark" 0.00376571910836632 0.000941983251537788 0.00287754405725491
"milk" 0.00376571910836632 0.00376793300615115 0.00164431088985995
"ouch" 0.0028796675534566 0.000941983251537788 0.00452185494711485
"outer" 0.00310118044218403 0.0075358660123023 0.00123323316739496
"ozpril" 0 0 0.0102769430616247
"pearls" 0.00243664177600174 0.00282594975461336 0.00452185494711485
"personage" 0.0050947964407309 0.000941983251537788 0.000411077722464986
"pin" 0.00332269333091146 0.00565189950922673 0.00164431088985995
"plates" 0.00310118044218403 0 0.00452185494711485
"protection" 0.00243664177600174 0.00470991625768894 0.00369969950218488
"quavered" 0 0 0.0102769430616247
"randy^s" 0 0 0.0102769430616247
"reception" 0.00398723199709375 0 0.00287754405725491
"regarding" 0.00177210310981944 0.00376793300615115 0.00534401039204482
"ruggedo^s" 0.00487328355200347 0 0.00123323316739496
"rumbled" 0.000443025777454861 0 0.00945478761669469
"sailed" 0.0028796675534566 0.000941983251537788 0.00452185494711485
"sang" 0.00376571910836632 0.00282594975461336 0.00205538861232493
"seating" 0.00110756444363715 0 0.00822155444929973
"settling" 0.000664538666182292 0 0.0090437098942297
"shock" 0.00177210310981944 0.000941983251537788 0.00657724355943978
"snatching" 0 0 0.0102769430616247
"sofa" 0.00155059022109201 0 0.00739939900436976
"sorrowfully" 0.00310118044218403 0 0.00452185494711485
"soul" 0.000443025777454861 0.0160137152761424 0.00246646633478992
"spinning" 0.00110756444363715 0.00376793300615115 0.00657724355943978
"stealing" 0.00221512888727431 0.00941983251537788 0.00205538861232493
"storm" 0.00199361599854688 0 0.00657724355943978
"stronger" 0.00310118044218403 0.00941983251537788 0.000411077722464986
"tender" 0.00376571910836632 0.000941983251537788 0.00287754405725491
"tie" 0.00398723199709375 0 0.00287754405725491
"universe" 0 0.0235495812884447 0
"value" 0.00310118044218403 0.00565189950922673 0.00205538861232493
"vegetables" 0.00199361599854688 0 0.00657724355943978
"velvet" 0.00354420621963889 0 0.00369969950218488
"wakened" 0.00420874488582118 0 0.00246646633478992
"winding" 0.00221512888727431 0.00188396650307558 0.00534401039204482
"winking" 0.000886051554909722 0.000941983251537788 0.00822155444929973
"written" 0.00265815466472917 0.0075358660123023 0.00205538861232493
"yesterday" 0.00332269333091146 0.00188396650307558 0.00328862177971989
"america" 0.00177210310981944 0.00941983251537788 0.00246646633478992
"asking" 0.00376571910836632 0.00470991625768894 0.000822155444929973
"backed" 0.00155059022109201 0.00188396650307558 0.0061661658369748
"bald" 0.00376571910836632 0 0.00287754405725491
"bells" 0.00155059022109201 0 0.00698832128190477
"blood" 0.00443025777454861 0.00188396650307558 0.000822155444929973
"bowing" 0.00243664177600174 0.000941983251537788 0.00493293266957984
"brief" 0.00376571910836632 0.000941983251537788 0.00246646633478992
"bubble" 0.000443025777454861 0 0.0090437098942297
"bubbling" 0.00243664177600174 0.00376793300615115 0.00369969950218488
"chopfyt" 0.00531630932945833 0 0
"circles" 0.00155059022109201 0.000941983251537788 0.00657724355943978
"cliffs" 0.000664538666182292 0 0.00863263217176471
"coco-lorum" 0.00531630932945833 0 0
"coffee" 0.000886051554909722 0 0.00822155444929973
"confessed" 0.00155059022109201 0 0.00698832128190477
"corners" 0.00443025777454861 0 0.00164431088985995
"crooked" 0.00243664177600174 0 0.00534401039204482
"descended" 0.00398723199709375 0.00376793300615115 0.000822155444929973
"due" 0.00199361599854688 0.0113037990184535 0.00123323316739496
"established" 0.000443025777454861 0.0169556985276802 0.00164431088985995
"excitedly" 0.00132907733236458 0.0075358660123023 0.00411077722464986
"extended" 0.00420874488582118 0.00188396650307558 0.00123323316739496
"facing" 0.00420874488582118 0 0.00205538861232493
"firm" 0.00310118044218403 0 0.00411077722464986
"gems" 0.00398723199709375 0 0.00246646633478992
"gloomily" 0.00155059022109201 0 0.00698832128190477
"greeted" 0.00443025777454861 0.00188396650307558 0.000822155444929973
"groups" 0.00310118044218403 0.0075358660123023 0.000822155444929973
"hedge" 0.00199361599854688 0 0.0061661658369748
"hook" 0.00310118044218403 0 0.00411077722464986
"hoping" 0.00332269333091146 0.00376793300615115 0.00205538861232493
"horrid" 0.00354420621963889 0 0.00328862177971989
"information" 0.00310118044218403 0.00282594975461336 0.00287754405725491
"instruments" 0.00465177066327604 0.000941983251537788 0.000822155444929973
"jam" 0.000443025777454861 0.000941983251537788 0.00863263217176471
"jinjin" 0.00531630932945833 0 0
"kicking" 0.00221512888727431 0.000941983251537788 0.00534401039204482
"leaping" 0.000664538666182292 0 0.00863263217176471
"masters" 0.00199361599854688 0.013187765521529 0.000411077722464986
"members" 0.00177210310981944 0.0075358660123023 0.00328862177971989
"mysterious" 0.00155059022109201 0.00376793300615115 0.00534401039204482
"nod" 0.00132907733236458 0 0.00739939900436976
"nowhere" 0.00199361599854688 0.00470991625768894 0.00411077722464986
"oil-can" 0.00487328355200347 0.00188396650307558 0
"oiled" 0.00487328355200347 0.000941983251537788 0.000411077722464986
"patiently" 0.00398723199709375 0.00188396650307558 0.00164431088985995
"pause" 0.00332269333091146 0.000941983251537788 0.00328862177971989
"pig^s" 0.000443025777454861 0 0.0090437098942297
"popped" 0.00265815466472917 0.000941983251537788 0.00452185494711485
"raps" 0.0050947964407309 0 0.000411077722464986
"searched" 0.00376571910836632 0.00188396650307558 0.00205538861232493
"seats" 0.00443025777454861 0 0.00164431088985995
"settle" 0.00243664177600174 0.00376793300615115 0.00369969950218488
"shaken" 0.00132907733236458 0.00188396650307558 0.00657724355943978
"signal" 0.00243664177600174 0 0.00534401039204482
"sleepy" 0.00265815466472917 0 0.00493293266957984
"slender" 0.00465177066327604 0.00188396650307558 0.000411077722464986
"somebody" 0.00221512888727431 0.000941983251537788 0.00534401039204482
"steady" 0.00310118044218403 0.000941983251537788 0.00369969950218488
"stratovania" 0 0 0.00986586533915968
"surroundings" 0.0028796675534566 0.00659388276076451 0.00164431088985995
"system" 0 0.0216656147853691 0.000411077722464986
"tapped" 0.000443025777454861 0.00188396650307558 0.00822155444929973
"teachings" 0.000221512888727431 0.0216656147853691 0
"tinsmith" 0.0050947964407309 0 0.000411077722464986
"train" 0.00310118044218403 0.00470991625768894 0.00205538861232493
"unicorn" 0.00398723199709375 0.00282594975461336 0.00123323316739496
"unto" 0 0.0226075980369069 0
"wandering" 0.00443025777454861 0.000941983251537788 0.00123323316739496
"waterfall" 0.00243664177600174 0.00282594975461336 0.00411077722464986
"whisper" 0.00177210310981944 0.00188396650307558 0.00575508811450981
"win" 0.00354420621963889 0.00282594975461336 0.00205538861232493
"accustomed" 0.0028796675534566 0.000941983251537788 0.00369969950218488
"aid" 0.00420874488582118 0.00376793300615115 0
"aloud" 0.00465177066327604 0 0.000822155444929973
"approvingly" 0.00332269333091146 0 0.00328862177971989
"attend" 0.00221512888727431 0.00188396650307558 0.00452185494711485
"balls" 0.00243664177600174 0.000941983251537788 0.00452185494711485
"barrel" 0.00265815466472917 0.00188396650307558 0.00369969950218488
"baseball" 0.000443025777454861 0.0197816482822935 0
"beach" 0.0028796675534566 0 0.00411077722464986
"begun" 0.0028796675534566 0.000941983251537788 0.00369969950218488
"bosom" 0.00420874488582118 0 0.00164431088985995
"brook" 0.00376571910836632 0.000941983251537788 0.00205538861232493
"burning" 0.00155059022109201 0 0.00657724355943978
"careless" 0.00398723199709375 0.000941983251537788 0.00164431088985995
"chase" 0.00376571910836632 0.000941983251537788 0.00205538861232493
"chattering" 0.00265815466472917 0 0.00452185494711485
"choose" 0.00265815466472917 0.0075358660123023 0.00123323316739496
"chunum" 0 0 0.00945478761669469
"cleverly" 0.00332269333091146 0 0.00328862177971989
"concerned" 0.000664538666182292 0.0188396650307558 0
"conditions" 0.000443025777454861 0.0169556985276802 0.00123323316739496
"confused" 0.00265815466472917 0.00282594975461336 0.00328862177971989
"contained" 0.00398723199709375 0.000941983251537788 0.00164431088985995
"crawled" 0.00443025777454861 0 0.00123323316739496
"darted" 0.00354420621963889 0 0.00287754405725491
"distant" 0.00376571910836632 0.00376793300615115 0.000822155444929973
"dolls" 0.00443025777454861 0.000941983251537788 0.000822155444929973
"drum" 0.000886051554909722 0.00282594975461336 0.00657724355943978
"edges" 0.0028796675534566 0.000941983251537788 0.00369969950218488
"efforts" 0.00221512888727431 0.00659388276076451 0.00246646633478992
"elephants" 0.00155059022109201 0.00565189950922673 0.00411077722464986
"enjoying" 0.00199361599854688 0.00470991625768894 0.00369969950218488
"equally" 0.00221512888727431 0.0075358660123023 0.00205538861232493
"flathead" 0.0050947964407309 0 0
"float" 0.0028796675534566 0 0.00411077722464986
"fortunate" 0.00177210310981944 0.00376793300615115 0.00452185494711485
"frantically" 0.00132907733236458 0.00188396650307558 0.0061661658369748
"furniture" 0.00310118044218403 0.000941983251537788 0.00328862177971989
"gladly" 0.00332269333091146 0.00188396650307558 0.00246646633478992
"glorious" 0.00199361599854688 0.00941983251537788 0.00164431088985995
"grasping" 0.000886051554909722 0 0.00781047672683474
"grin" 0.00155059022109201 0.00282594975461336 0.00534401039204482
"grows" 0.00199361599854688 0.00376793300615115 0.00411077722464986
"hasn^t" 0.00243664177600174 0.00376793300615115 0.00328862177971989
"hastened" 0.00310118044218403 0 0.00369969950218488
"hoarse" 0.00132907733236458 0 0.00698832128190477
"horror" 0.00310118044218403 0.000941983251537788 0.00328862177971989
"hunger" 0.00376571910836632 0 0.00246646633478992
"imagined" 0.00332269333091146 0.00282594975461336 0.00205538861232493
"introduced" 0.00310118044218403 0.00470991625768894 0.00164431088985995
"jacket" 0.00443025777454861 0 0.00123323316739496
"jaguar" 0.0050947964407309 0 0
"jerking" 0.000221512888727431 0 0.0090437098942297
"justice" 0.0028796675534566 0.00282594975461336 0.00287754405725491
"kicked" 0.00398723199709375 0 0.00205538861232493
"knight" 0 0 0.00945478761669469
"laboratory" 0.00110756444363715 0 0.00739939900436976
"loaded" 0.00398723199709375 0 0.00205538861232493
"lock" 0.00132907733236458 0.00565189950922673 0.00452185494711485
"loons" 0.0050947964407309 0 0
"lowered" 0.00199361599854688 0.00188396650307558 0.00493293266957984
"majesty^s" 0.00265815466472917 0 0.00452185494711485
"married" 0.00243664177600174 0 0.00493293266957984
"natives" 0.000443025777454861 0 0.00863263217176471
"ojo" 0.00376571910836632 0 0.00246646633478992
"orange" 0.000886051554909722 0.013187765521529 0.00205538861232493
"orks" 0.0050947964407309 0 0
"owner" 0.00199361599854688 0.000941983251537788 0.00534401039204482
"ozamandarins" 0 0 0.00945478761669469
"planetty^s" 0 0 0.00945478761669469
"pond" 0.00376571910836632 0.00376793300615115 0.000822155444929973
"proceed" 0.00332269333091146 0.000941983251537788 0.00287754405725491
"punishment" 0.00354420621963889 0.00470991625768894 0.000822155444929973
"pyrzqxgl" 0.0050947964407309 0 0
"quarrel" 0.00465177066327604 0 0.000822155444929973
"recognized" 0.00265815466472917 0.0075358660123023 0.00123323316739496
"regretfully" 0.00265815466472917 0 0.00452185494711485
"related" 0.00332269333091146 0.00376793300615115 0.00164431088985995
"replaced" 0.00443025777454861 0.00282594975461336 0
"revenge" 0.00332269333091146 0.00376793300615115 0.00164431088985995
"revolt" 0.00487328355200347 0 0.000411077722464986
"runaway" 0 0 0.00945478761669469
"sands" 0.00354420621963889 0 0.00287754405725491
"screaming" 0.000664538666182292 0.00659388276076451 0.00534401039204482
"seize" 0.0028796675534566 0 0.00411077722464986
"sharks" 0 0.0216656147853691 0
"shelves" 0.00265815466472917 0 0.00452185494711485
"shooting" 0.00132907733236458 0.00188396650307558 0.0061661658369748
"shouldn^t" 0.00155059022109201 0.00565189950922673 0.00411077722464986
"sisters" 0.0028796675534566 0.00847784926384009 0.000411077722464986
"sixteen" 0.00332269333091146 0.00565189950922673 0.000822155444929973
"sleepily" 0.00177210310981944 0.000941983251537788 0.00575508811450981
"slightest" 0.00332269333091146 0.00565189950922673 0.000822155444929973
"slipping" 0.000664538666182292 0.000941983251537788 0.00781047672683474
"starve" 0.00398723199709375 0 0.00205538861232493
"summon" 0.00332269333091146 0 0.00328862177971989
"sunbonnet" 0.0050947964407309 0 0
"supply" 0.00221512888727431 0.00470991625768894 0.00328862177971989
"tapping" 0 0 0.00945478761669469
"temper" 0.00243664177600174 0.00188396650307558 0.00411077722464986
"terrified" 0.00132907733236458 0 0.00698832128190477
"they^ve" 0.00199361599854688 0.00282594975461336 0.00452185494711485
"thun^s" 0 0 0.00945478761669469
"uniforms" 0.00465177066327604 0.000941983251537788 0.000411077722464986
"wander" 0.00487328355200347 0 0.000411077722464986
"waters" 0.00177210310981944 0.000941983251537788 0.00575508811450981
"wheels" 0.00465177066327604 0.000941983251537788 0.000411077722464986
"wiping" 0.00310118044218403 0.00282594975461336 0.00246646633478992
"wiz" 0.000886051554909722 0 0.00781047672683474
"yard" 0.00465177066327604 0 0.000822155444929973
"ancient" 0.000443025777454861 0.00565189950922673 0.00575508811450981
"annoyed" 0.00243664177600174 0.000941983251537788 0.00411077722464986
"atoms" 0.000221512888727431 0.017897681779218 0.000822155444929973
"backs" 0.00376571910836632 0 0.00205538861232493
"ble" 0.00487328355200347 0 0
"bloff" 0 0 0.0090437098942297
"bold" 0.00265815466472917 0.00282594975461336 0.00287754405725491
"bravely" 0.0028796675534566 0.00282594975461336 0.00246646633478992
"bridges" 0.00177210310981944 0 0.00575508811450981
"chosen" 0.00132907733236458 0.00847784926384009 0.00287754405725491
"clapping" 0.000664538666182292 0.000941983251537788 0.00739939900436976
"dazed" 0.00199361599854688 0 0.00534401039204482
"destruction" 0.00199361599854688 0.00282594975461336 0.00411077722464986
"didjabo" 0 0 0.0090437098942297
"dismal" 0.00243664177600174 0 0.00452185494711485
"divided" 0.00221512888727431 0.00188396650307558 0.00411077722464986
"double" 0.00221512888727431 0.000941983251537788 0.00452185494711485
"driven" 0.00376571910836632 0 0.00205538861232493
"dwellings" 0.00310118044218403 0.000941983251537788 0.00287754405725491
"expedition" 0.00221512888727431 0 0.00493293266957984
"faded" 0.00398723199709375 0.00188396650307558 0.000822155444929973
"finest" 0.00310118044218403 0.000941983251537788 0.00287754405725491
"footsteps" 0.00177210310981944 0.000941983251537788 0.00534401039204482
"frighten" 0.00332269333091146 0.00188396650307558 0.00205538861232493
"frown" 0.00243664177600174 0 0.00452185494711485
"gloma" 0 0 0.0090437098942297
"gown" 0.00420874488582118 0.00282594975461336 0
"grimly" 0.000664538666182292 0.000941983251537788 0.00739939900436976
"growth" 0.000886051554909722 0.0150717320246046 0.000822155444929973
"hop" 0.00132907733236458 0.000941983251537788 0.0061661658369748
"humble" 0.00398723199709375 0.00188396650307558 0.000822155444929973
"inches" 0.00243664177600174 0.00188396650307558 0.00369969950218488
"inner" 0.000664538666182292 0.0169556985276802 0.000411077722464986
"intelligence" 0.000886051554909722 0.0169556985276802 0
"islanders" 0 0 0.0090437098942297
"islands" 0.000221512888727431 0 0.00863263217176471
"joke" 0.00265815466472917 0 0.00411077722464986
"lean" 0.0028796675534566 0.000941983251537788 0.00328862177971989
"loveliest" 0.0028796675534566 0 0.00369969950218488
"magnified" 0.00487328355200347 0 0
"messenger" 0.00221512888727431 0.000941983251537788 0.00452185494711485
"minister" 0.00132907733236458 0 0.00657724355943978
"missed" 0.00132907733236458 0.00565189950922673 0.00411077722464986
"mistaken" 0.00376571910836632 0.00282594975461336 0.000822155444929973
"moonlight" 0.00354420621963889 0 0.00246646633478992
"notion" 0.0028796675534566 0 0.00369969950218488
"oats" 0.00221512888727431 0 0.00493293266957984
"park" 0.00199361599854688 0.00188396650307558 0.00452185494711485
"passengers" 0.0028796675534566 0.00188396650307558 0.00287754405725491
"patrippany" 0 0 0.0090437098942297
"paying" 0.00199361599854688 0.000941983251537788 0.00493293266957984
"points" 0.00376571910836632 0.00188396650307558 0.00123323316739496
"pop" 0.00354420621963889 0.000941983251537788 0.00205538861232493
"port" 0 0 0.0090437098942297
"presented" 0.00243664177600174 0.00659388276076451 0.00164431088985995
"pumpkins" 0.00465177066327604 0 0.000411077722464986
"quaint" 0.00398723199709375 0 0.00164431088985995
"rak" 0.00487328355200347 0 0
"recover" 0.0028796675534566 0 0.00369969950218488
"reflectively" 0.00354420621963889 0 0.00246646633478992
"retired" 0.0028796675534566 0.000941983251537788 0.00328862177971989
"reward" 0.00243664177600174 0 0.00452185494711485
"rocking" 0.000664538666182292 0.00376793300615115 0.0061661658369748
"seeming" 0.00420874488582118 0 0.00123323316739496
"separate" 0.00420874488582118 0.00282594975461336 0
"services" 0.00221512888727431 0.00847784926384009 0.00123323316739496
"shadows" 0.000886051554909722 0.0103618157669157 0.00287754405725491
"sheer" 0.000221512888727431 0.000941983251537788 0.00822155444929973
"shoe" 0.00199361599854688 0.0113037990184535 0.000411077722464986
"sink" 0.00155059022109201 0.00565189950922673 0.00369969950218488
"sizes" 0.00443025777454861 0.000941983251537788 0.000411077722464986
"snatched" 0.000443025777454861 0.000941983251537788 0.00781047672683474
"spears" 0.00420874488582118 0 0.00123323316739496
"springing" 0.000221512888727431 0 0.00863263217176471
"squatted" 0.00487328355200347 0 0
"stomach" 0.00110756444363715 0 0.00698832128190477
"stretching" 0.000443025777454861 0 0.00822155444929973
"suspiciously" 0.000664538666182292 0.00282594975461336 0.00657724355943978
"swallowed" 0.00243664177600174 0.00188396650307558 0.00369969950218488
"swaying" 0.00265815466472917 0 0.00411077722464986
"topsies" 0 0 0.0090437098942297
"tough" 0.00265815466472917 0.00188396650307558 0.00328862177971989
"towards" 0.000886051554909722 0.0160137152761424 0.000411077722464986
"tremble" 0.00310118044218403 0 0.00328862177971989
"visiting" 0.00132907733236458 0.0113037990184535 0.00164431088985995
"whistled" 0.00132907733236458 0 0.00657724355943978
"wickedly" 0.00243664177600174 0 0.00452185494711485
"willingly" 0.00420874488582118 0.00188396650307558 0.000411077722464986
"abruptly" 0.00265815466472917 0.00188396650307558 0.00287754405725491
"accepted" 0.00199361599854688 0.00941983251537788 0.000822155444929973
"accompanied" 0.00310118044218403 0.000941983251537788 0.00246646633478992
"acquainted" 0.00420874488582118 0.000941983251537788 0.000411077722464986
"addressed" 0.00243664177600174 0.00188396650307558 0.00328862177971989
"adults" 0 0.0197816482822935 0
"alighted" 0.00465177066327604 0 0
"apple" 0.00398723199709375 0 0.00123323316739496
"armed" 0.00354420621963889 0 0.00205538861232493
"beamed" 0 0 0.00863263217176471
"bees" 0.00465177066327604 0 0
"beheld" 0.00465177066327604 0 0
"benefit" 0.00155059022109201 0.0103618157669157 0.00123323316739496
"bewildered" 0.00376571910836632 0.000941983251537788 0.00123323316739496
"blowing" 0.00110756444363715 0 0.00657724355943978
"brass" 0.0028796675534566 0 0.00328862177971989
"breast" 0.00354420621963889 0.000941983251537788 0.00164431088985995
"bump" 0.00132907733236458 0.00188396650307558 0.00534401039204482
"bunch" 0.00221512888727431 0.00565189950922673 0.00205538861232493
"buried" 0.000886051554909722 0.00376793300615115 0.00534401039204482
"ceiling" 0.00132907733236458 0.000941983251537788 0.00575508811450981
"chamberlain" 0.00310118044218403 0 0.00287754405725491
"chances" 0.00332269333091146 0.00188396650307558 0.00164431088985995
"changing" 0.00199361599854688 0.00659388276076451 0.00205538861232493
"cheering" 0.00132907733236458 0 0.0061661658369748
"corridor" 0.000886051554909722 0 0.00698832128190477
"cuttenclip" 0.00465177066327604 0 0
"dad" 0 0.0197816482822935 0
"den" 0.00110756444363715 0.00188396650307558 0.00575508811450981
"dictator" 0.00443025777454861 0.000941983251537788 0
"discouraged" 0.0028796675534566 0.000941983251537788 0.00287754405725491
"ditch" 0.00465177066327604 0 0
"dizzy" 0.00155059022109201 0 0.00575508811450981
"doubtfully" 0.00376571910836632 0 0.00164431088985995
"dumb" 0.000886051554909722 0.000941983251537788 0.00657724355943978
"eagle" 0.0028796675534566 0.00188396650307558 0.00246646633478992
"earth^s" 0.00354420621963889 0.00470991625768894 0
"easier" 0.00221512888727431 0.00847784926384009 0.000822155444929973
"education" 0.00265815466472917 0.00565189950922673 0.00123323316739496
"eejabo" 0 0 0.00863263217176471
"eleven" 0.00243664177600174 0.00470991625768894 0.00205538861232493
"exploded" 0.00243664177600174 0 0.00411077722464986
"express" 0.00199361599854688 0.0075358660123023 0.00164431088985995
"feather" 0.000886051554909722 0.00847784926384009 0.00328862177971989
"fence" 0.00221512888727431 0.000941983251537788 0.00411077722464986
"fix" 0.00265815466472917 0 0.00369969950218488
"frank" 0.00376571910836632 0.000941983251537788 0.00123323316739496
"fyter" 0.00465177066327604 0 0
"glaring" 0.00177210310981944 0.00282594975461336 0.00411077722464986
"glasses" 0.000886051554909722 0.00470991625768894 0.00493293266957984
