"baum-dwo" "baum-eco" "baum-go" "baum-lpo" "baum-lwso" "baum-mlo" "baum-mo" "baum-oo" "baum-rbo" "baum-ro" "baum-so" "baum-tto" "baum-two" "baum-wwo" "evans-dmao" "evans-fmo" "thompson-cso" "thompson-hmo" "thompson-ko" "thompson-owo" "thompson-spo" "thompson-who"
"mule" 0 0 0 0.0743352306516014 0 0 0.00505382321726386 0.00261123877167328 0 0 0.00218765723786397 0.0712370097217566 0 0 0 0 0 0 0.00212965329244399 0 0.00290334755973638 0.00225382586941333
"news" 0.00237732978318752 0.0187451965433858 0.00253209429519155 0.0148670461303203 0 0.00473496058145316 0.00252691160863193 0.00783371631501985 0.00707547169811321 0.0101538305325684 0.0131259434271838 0.0125712370097218 0.00227992977816283 0.00764155989709366 0.00428742925741725 0.011053693315279 0.013115614138632 0.0116587484333557 0.00851861316977596 0 0.0116133902389455 0.00676147760823999
"oogaboo" 0 0 0.00506418859038311 0 0 0 0 0 0 0 0 0.150854844116661 0.00227992977816283 0 0 0 0 0 0.00212965329244399 0 0 0
"paused" 0 0.00562355896301573 0.00253209429519155 0.00637159119870869 0.0180489125530187 0.00710244087217974 0.00252691160863193 0.00783371631501985 0.0212264150943396 0.0152307457988526 0.0131259434271838 0.00838082467314784 0.00911971911265133 0.00254718663236455 0 0.00276342332881974 0.00655780706931602 0.00874406132501676 0.0234261862168839 0.0133550575602981 0.0174200853584183 0.00225382586941333
"repeated" 0.00713198934956257 0.00187451965433858 0.00506418859038311 0.00637159119870869 0.00902445627650934 0.00710244087217974 0.00758073482589579 0.0104449550866931 0.0117924528301887 0.00507691526628421 0.00218765723786397 0.0188568555145826 0 0 0.0100040016006403 0.00829026998645923 0.013115614138632 0.0233174968667114 0.00212965329244399 0.00534202302411923 0.00871004267920913 0.02028443282472
"roof" 0.0594332445796881 0 0.00759628288557466 0 0 0.0402471649423519 0.00505382321726386 0 0.0117924528301887 0.0025384576331421 0.0109382861893199 0.0104760308414348 0.0113996488908142 0.0101887465294582 0 0 0.00218593568977201 0 0.00212965329244399 0.00534202302411923 0 0
"thousand" 0.00713198934956257 0.0281177948150786 0 0.0021238637329029 0.00902445627650934 0.00946992116290632 0.00252691160863193 0.00522247754334656 0.00707547169811321 0.0025384576331421 0 0.0167616493462957 0 0.00254718663236455 0.00857485851483451 0.011053693315279 0.015301549828404 0.00582937421667784 0.00851861316977596 0.0240391036085366 0 0.00901530347765332
"working" 0.00237732978318752 0.0074980786173543 0.00759628288557466 0.00424772746580579 0.0180489125530187 0.0118374014536329 0.0101076464345277 0.00261123877167328 0.00707547169811321 0.0025384576331421 0.00437531447572794 0.0104760308414348 0.00911971911265133 0.00254718663236455 0.0200080032012805 0.00552684665763948 0.00655780706931602 0.0233174968667114 0.00638895987733197 0.0133550575602981 0.00871004267920913 0
"worried" 0.00237732978318752 0.00937259827169288 0.00506418859038311 0.0233625010619319 0 0 0.0101076464345277 0.00261123877167328 0 0.0126922881657105 0.0109382861893199 0.00838082467314784 0.00911971911265133 0.0101887465294582 0.00142914308580575 0 0.00874374275908803 0.0116587484333557 0.00212965329244399 0.0106840460482385 0.0348401707168365 0.00901530347765332
"asserted" 0.00950931913275009 0.0224942358520629 0.0253209429519155 0.0191147735961261 0 0.00236748029072658 0.0227422044776874 0 0 0.0025384576331421 0.0131259434271838 0.0146664431780087 0.0227992977816283 0 0 0 0 0.00582937421667784 0 0.00267101151205962 0.00871004267920913 0
"companion" 0.00475465956637505 0.00562355896301573 0.0253209429519155 0.0148670461303203 0.027073368829528 0.00473496058145316 0.00758073482589579 0.0104449550866931 0.00235849056603774 0.0101538305325684 0.0218765723786397 0.0125712370097218 0.00911971911265133 0.00254718663236455 0.00142914308580575 0.00276342332881974 0 0.0204028097583724 0 0 0.00580669511947275 0.00901530347765332
"considered" 0.00713198934956257 0.0074980786173543 0.0101283771807662 0.0148670461303203 0 0.028409763488719 0.0101076464345277 0.00261123877167328 0.00943396226415094 0.00761537289942631 0.0131259434271838 0.00838082467314784 0.00911971911265133 0 0.0028582861716115 0.0138171166440987 0.00437187137954401 0.00291468710833892 0.00212965329244399 0.00267101151205962 0.0116133902389455 0.00676147760823999
"explain" 0.0118866489159376 0.00374903930867715 0.00506418859038311 0.00424772746580579 0 0.0142048817443595 0.00505382321726386 0.00261123877167328 0.00707547169811321 0 0.00218765723786397 0.00419041233657392 0.00227992977816283 0 0.0271537186303093 0.00276342332881974 0.013115614138632 0.0204028097583724 0.0127779197546639 0.00267101151205962 0.00871004267920913 0.0112691293470666
"formed" 0.0213959680486877 0.0074980786173543 0.0177246600663409 0.0169909098632232 0.0360978251060374 0.0118374014536329 0.00252691160863193 0.018278671401713 0 0.00761537289942631 0.00656297171359191 0.0104760308414348 0.0182394382253027 0 0.00142914308580575 0 0.00437187137954401 0 0.00425930658488798 0.00801303453617885 0.00580669511947275 0.00225382586941333
"gump" 0.00475465956637505 0.00187451965433858 0 0 0 0.163356140060134 0 0 0 0.00507691526628421 0 0 0 0 0 0.00276342332881974 0 0 0 0 0 0
"parts" 0.00713198934956257 0.0112471179260315 0.0101283771807662 0.00424772746580579 0.0180489125530187 0.00473496058145316 0.0126345580431597 0 0.00471698113207547 0.0203076610651368 0.00437531447572794 0.00628561850486088 0.0592781742322336 0 0.005716572343223 0 0.00437187137954401 0 0.00425930658488798 0 0 0.00450765173882666
"perfect" 0.00475465956637505 0.00562355896301573 0.00253209429519155 0 0.00902445627650934 0.00473496058145316 0.00252691160863193 0.0104449550866931 0.0117924528301887 0.00761537289942631 0.00218765723786397 0.00628561850486088 0.0068397893344885 0 0.0128622877722518 0.00276342332881974 0.00874374275908803 0.0320615581917281 0.0149075730471079 0.0160260690723577 0.00871004267920913 0.0112691293470666
"sounds" 0.00713198934956257 0.00562355896301573 0.00506418859038311 0.00637159119870869 0 0.00236748029072658 0.0126345580431597 0.00522247754334656 0.00471698113207547 0.0177692034319947 0.00437531447572794 0.00209520616828696 0.0068397893344885 0.00254718663236455 0.0200080032012805 0.0276342332881974 0.00218593568977201 0.00582937421667784 0.00638895987733197 0.0106840460482385 0.0116133902389455 0.00450765173882666
"staff" 0 0 0 0 0 0 0 0 0 0.0101538305325684 0.00437531447572794 0.00209520616828696 0 0 0.00142914308580575 0 0.00218593568977201 0.00874406132501676 0.00425930658488798 0.0641042762894308 0.107423859710246 0
"supper" 0 0.0149961572347086 0.00506418859038311 0.0021238637329029 0.00902445627650934 0.00236748029072658 0.0227422044776874 0.00522247754334656 0.00471698113207547 0.00507691526628421 0.0131259434271838 0.00209520616828696 0.013679578668977 0.0152831197941873 0 0 0.00218593568977201 0.0145734355416946 0.00425930658488798 0.0293811266326558 0.00871004267920913 0.01352295521648
"wailed" 0.00237732978318752 0.0112471179260315 0 0.0106193186645145 0.00902445627650934 0.00236748029072658 0.00252691160863193 0 0.0306603773584906 0.0025384576331421 0.0109382861893199 0.00838082467314784 0.00227992977816283 0.00254718663236455 0 0 0.00874374275908803 0.0116587484333557 0.0298151460942159 0.00801303453617885 0.00871004267920913 0.0157767810858933
"war" 0 0.0074980786173543 0.0379814144278733 0.00424772746580579 0.00902445627650934 0.0236748029072658 0.0126345580431597 0.00261123877167328 0.00471698113207547 0 0.00656297171359191 0.0104760308414348 0 0 0.005716572343223 0.0221073866305579 0.00437187137954401 0 0 0.0106840460482385 0.0116133902389455 0.0112691293470666
"captured" 0.00475465956637505 0.0187451965433858 0.00506418859038311 0.0106193186645145 0 0.0189398423258126 0.00758073482589579 0.00261123877167328 0.00235849056603774 0.0025384576331421 0.00218765723786397 0.0209520616828696 0.0182394382253027 0 0.005716572343223 0.00829026998645923 0.01092967844886 0 0.00425930658488798 0.00534202302411923 0.00290334755973638 0.0112691293470666
"chest" 0.00475465956637505 0 0 0.00637159119870869 0 0.00236748029072658 0.00505382321726386 0.00261123877167328 0.0141509433962264 0.0279230339645631 0.00437531447572794 0.00419041233657392 0 0.00254718663236455 0.0028582861716115 0 0.0240452925874921 0.0145734355416946 0.0191668796319959 0.0240391036085366 0.00871004267920913 0.00901530347765332
"gravely" 0.0166413084823127 0.01312163758037 0.0101283771807662 0.0106193186645145 0.00902445627650934 0.00946992116290632 0.00252691160863193 0.00522247754334656 0.0141509433962264 0.0126922881657105 0.0175012579029118 0.00838082467314784 0.0068397893344885 0.0101887465294582 0 0.00276342332881974 0.00655780706931602 0 0.0106482664622199 0.00267101151205962 0.00290334755973638 0.00450765173882666
"necklaces" 0 0 0 0.0021238637329029 0 0.00236748029072658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16227546259776
"o" 0.0190186382655002 0.00937259827169288 0.00506418859038311 0 0 0.00473496058145316 0.0303229393035832 0.00783371631501985 0.00943396226415094 0.0101538305325684 0.0306272013300956 0.00209520616828696 0 0.0101887465294582 0.0028582861716115 0.0193439633017382 0.00218593568977201 0 0 0.00534202302411923 0.00290334755973638 0.00450765173882666
"view" 0.00237732978318752 0.00187451965433858 0.0126604714759578 0.0148670461303203 0 0.0165723620350861 0.0126345580431597 0.0130561938583664 0.00471698113207547 0.00507691526628421 0.0262518868543677 0 0.00227992977816283 0 0.0100040016006403 0 0.013115614138632 0.00291468710833892 0.00212965329244399 0.00534202302411923 0.00871004267920913 0.01352295521648
"walls" 0.00475465956637505 0.00374903930867715 0.00506418859038311 0.0191147735961261 0 0.028409763488719 0 0.0130561938583664 0.00235849056603774 0.0101538305325684 0.0109382861893199 0.0125712370097218 0.0113996488908142 0.0127359331618228 0.00428742925741725 0.00276342332881974 0 0.00582937421667784 0.00212965329244399 0.0106840460482385 0.00290334755973638 0.00901530347765332
"wishes" 0 0.00562355896301573 0 0 0 0.00236748029072658 0.0101076464345277 0.00522247754334656 0.00235849056603774 0.0101538305325684 0.00218765723786397 0.00209520616828696 0.00455985955632567 0.0178303064265519 0.0142914308580575 0 0 0.0116587484333557 0.00425930658488798 0.00267101151205962 0.00580669511947275 0.0653609502129865
"blew" 0 0.00562355896301573 0 0 0 0.00236748029072658 0.00252691160863193 0.00783371631501985 0.00235849056603774 0.0152307457988526 0.00437531447572794 0.00628561850486088 0.00455985955632567 0.0127359331618228 0.0028582861716115 0.0138171166440987 0.015301549828404 0.0116587484333557 0.0276854928017719 0.0106840460482385 0.0261301280376274 0.00450765173882666
"countries" 0.0142639786991251 0.00562355896301573 0.0101283771807662 0.00637159119870869 0 0.00236748029072658 0.0101076464345277 0.00522247754334656 0 0.0101538305325684 0.00656297171359191 0.00209520616828696 0.00227992977816283 0.00254718663236455 0.00857485851483451 0 0.0218593568977201 0.0145734355416946 0.00638895987733197 0.00534202302411923 0.023226780477891 0.01352295521648
"flung" 0.00237732978318752 0 0 0 0 0.00236748029072658 0 0 0.0141509433962264 0 0 0 0 0.00254718663236455 0 0.00552684665763948 0.0240452925874921 0.0408056195167449 0.0362041059715478 0.0106840460482385 0.0203234329181546 0.02028443282472
"forever" 0.00713198934956257 0.00562355896301573 0.00759628288557466 0.0021238637329029 0 0.00236748029072658 0.0176883812604235 0.0156674326300397 0.00943396226415094 0.00507691526628421 0.00437531447572794 0.0125712370097218 0.00455985955632567 0.0178303064265519 0.0100040016006403 0.00829026998645923 0.00437187137954401 0.00582937421667784 0.0191668796319959 0 0 0.00676147760823999
"forgot" 0.00475465956637505 0.00937259827169288 0.00253209429519155 0.0148670461303203 0.0180489125530187 0 0.0151614696517916 0.00783371631501985 0.0188679245283019 0.0025384576331421 0.00218765723786397 0.00419041233657392 0.0113996488908142 0.00509437326472911 0.0028582861716115 0.00552684665763948 0.00874374275908803 0.00874406132501676 0.0170372263395519 0.00801303453617885 0.00290334755973638 0.0112691293470666
"goodness" 0.0118866489159376 0.00562355896301573 0.00253209429519155 0.0127431823974174 0.00902445627650934 0.00473496058145316 0.00252691160863193 0.00261123877167328 0.00471698113207547 0.00507691526628421 0.00656297171359191 0.00838082467314784 0.013679578668977 0 0.0257245755445035 0.00552684665763948 0.00437187137954401 0.00291468710833892 0.00638895987733197 0.00801303453617885 0.0145167377986819 0.00450765173882666
"man^s" 0.0213959680486877 0.0074980786173543 0.00253209429519155 0 0.027073368829528 0.00710244087217974 0.00252691160863193 0.0104449550866931 0.00235849056603774 0.0456922373965579 0.0153136006650478 0.0167616493462957 0.0068397893344885 0.00254718663236455 0.0100040016006403 0 0 0.00291468710833892 0 0.00267101151205962 0 0.00225382586941333
"moving" 0.0142639786991251 0.00187451965433858 0.0151925657711493 0 0 0.00473496058145316 0 0.00261123877167328 0.00943396226415094 0 0.00875062895145589 0.00419041233657392 0.00911971911265133 0.00509437326472911 0.005716572343223 0.00276342332881974 0.0218593568977201 0.0233174968667114 0.00851861316977596 0.0106840460482385 0.0145167377986819 0.0112691293470666
"rich" 0.00237732978318752 0.0206197161977243 0.00506418859038311 0.00424772746580579 0 0.00710244087217974 0.00252691160863193 0.0104449550866931 0.0141509433962264 0.0101538305325684 0.0109382861893199 0.0146664431780087 0 0.0203774930589164 0.0028582861716115 0.00829026998645923 0.00437187137954401 0.00291468710833892 0 0.00534202302411923 0.00580669511947275 0.0157767810858933
"shoemaker" 0 0 0 0.152918188769009 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00291468710833892 0 0 0 0
"street" 0.0237732978318752 0.0243687555064015 0.00506418859038311 0.00424772746580579 0.0360978251060374 0.00946992116290632 0 0 0.0400943396226415 0.00761537289942631 0 0 0 0.00254718663236455 0.0028582861716115 0.011053693315279 0 0.0174881226500335 0.00638895987733197 0 0.00290334755973638 0.00225382586941333
"third" 0.0142639786991251 0.0112471179260315 0.00759628288557466 0.00637159119870869 0.00902445627650934 0.00236748029072658 0.00505382321726386 0.0235011489450595 0.0117924528301887 0.0152307457988526 0.00875062895145589 0.00419041233657392 0 0.0101887465294582 0.00142914308580575 0.00829026998645923 0.00655780706931602 0.00582937421667784 0.0149075730471079 0.00801303453617885 0 0.00450765173882666
"wisdom" 0 0.01312163758037 0.00253209429519155 0.0297340922606406 0.00902445627650934 0.00946992116290632 0.00252691160863193 0 0 0.00761537289942631 0.00437531447572794 0.00628561850486088 0.00911971911265133 0 0.0357285771451438 0.011053693315279 0 0.00582937421667784 0.00212965329244399 0 0 0.00225382586941333
"advanced" 0.0142639786991251 0.0112471179260315 0.00759628288557466 0.0191147735961261 0 0.0118374014536329 0 0.0130561938583664 0.00707547169811321 0.0025384576331421 0.00437531447572794 0.00628561850486088 0.00911971911265133 0.00509437326472911 0.017149717029669 0 0.00437187137954401 0.00291468710833892 0.00212965329244399 0.00801303453617885 0.00290334755973638 0.00676147760823999
"advised" 0.00950931913275009 0.0074980786173543 0.00759628288557466 0.00849545493161159 0.0180489125530187 0 0.0151614696517916 0.0130561938583664 0.00943396226415094 0 0.0153136006650478 0.00419041233657392 0.00911971911265133 0 0 0.00276342332881974 0.01092967844886 0.00582937421667784 0.0106482664622199 0.0106840460482385 0.0145167377986819 0.0112691293470666
"cast" 0.00950931913275009 0.00187451965433858 0.0177246600663409 0.0021238637329029 0.00902445627650934 0.0213073226165392 0 0.00261123877167328 0 0 0.0306272013300956 0.00838082467314784 0 0.00254718663236455 0.00428742925741725 0.0165805399729185 0.00655780706931602 0.00582937421667784 0.00851861316977596 0.00534202302411923 0.00871004267920913 0.01352295521648
"caused" 0.00713198934956257 0.00187451965433858 0.00506418859038311 0.0106193186645145 0 0.0189398423258126 0.00252691160863193 0.0130561938583664 0.00471698113207547 0.0025384576331421 0.0131259434271838 0.0104760308414348 0.0159595084471398 0.00254718663236455 0.011433144686446 0.011053693315279 0.00437187137954401 0.00291468710833892 0.00425930658488798 0.0133550575602981 0.00290334755973638 0.00450765173882666
"cheerful" 0.00237732978318752 0.0074980786173543 0.00506418859038311 0.0021238637329029 0 0.00473496058145316 0 0.00522247754334656 0.0141509433962264 0.00507691526628421 0.00656297171359191 0.0104760308414348 0.0068397893344885 0.00254718663236455 0.00714571542902875 0 0.013115614138632 0.00874406132501676 0.0276854928017719 0.0106840460482385 0.00580669511947275 0.0157767810858933
"dozen" 0.0118866489159376 0.00562355896301573 0.0101283771807662 0.00424772746580579 0.0180489125530187 0.00946992116290632 0.0101076464345277 0.00522247754334656 0.0117924528301887 0.00507691526628421 0.00656297171359191 0.0125712370097218 0.0068397893344885 0.00509437326472911 0 0.00276342332881974 0.00874374275908803 0.0145734355416946 0.0106482664622199 0.00267101151205962 0.0116133902389455 0.0112691293470666
"drink" 0 0.0243687555064015 0.00253209429519155 0.00424772746580579 0.00902445627650934 0.0118374014536329 0.0176883812604235 0.00522247754334656 0.00235849056603774 0.0152307457988526 0.00437531447572794 0.00209520616828696 0 0.0127359331618228 0.0128622877722518 0.00552684665763948 0 0.0145734355416946 0.0127779197546639 0.00534202302411923 0.00290334755973638 0.00225382586941333
"everybody" 0.0118866489159376 0.00374903930867715 0.00253209429519155 0.00637159119870869 0.0180489125530187 0 0.00505382321726386 0.00783371631501985 0.0377358490566038 0.00761537289942631 0 0.00838082467314784 0 0.00254718663236455 0.0028582861716115 0.00829026998645923 0.00437187137954401 0 0.0276854928017719 0.00801303453617885 0.0145167377986819 0.00450765173882666
"faster" 0.00713198934956257 0.00187451965433858 0 0.0021238637329029 0 0.00710244087217974 0.00252691160863193 0 0.0259433962264151 0.0101538305325684 0 0.00209520616828696 0.00455985955632567 0 0.00857485851483451 0.00276342332881974 0.00874374275908803 0.0262321839750503 0.0106482664622199 0.0293811266326558 0.0145167377986819 0.00901530347765332
"gazed" 0.00713198934956257 0.00937259827169288 0.00253209429519155 0.0106193186645145 0 0.00946992116290632 0.00758073482589579 0.0130561938583664 0.00707547169811321 0.00507691526628421 0.0131259434271838 0.00419041233657392 0.0068397893344885 0.0101887465294582 0 0 0.013115614138632 0.0145734355416946 0.00425930658488798 0.00801303453617885 0.0174200853584183 0.00901530347765332
"hippopotamus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.157387369663584 0 0 0 0 0
"jolly" 0.00237732978318752 0.00562355896301573 0.00506418859038311 0.00637159119870869 0 0.00473496058145316 0.0101076464345277 0.00522247754334656 0.035377358490566 0.00761537289942631 0.00656297171359191 0.00209520616828696 0.00227992977816283 0.00254718663236455 0.00142914308580575 0 0.0306030996568081 0.00582937421667784 0.0106482664622199 0.00267101151205962 0.0116133902389455 0.00901530347765332
"obliged" 0.0118866489159376 0.01312163758037 0.0126604714759578 0.0106193186645145 0.0180489125530187 0.00946992116290632 0.00758073482589579 0.0156674326300397 0.00235849056603774 0.0228461186982789 0.0153136006650478 0.0125712370097218 0.0113996488908142 0.0101887465294582 0 0 0 0.00291468710833892 0.00212965329244399 0 0 0.00225382586941333
"presence" 0.0142639786991251 0.00562355896301573 0.0126604714759578 0.00424772746580579 0.0180489125530187 0.00473496058145316 0.0101076464345277 0.00522247754334656 0.0212264150943396 0.00507691526628421 0.00218765723786397 0.0125712370097218 0 0.0101887465294582 0.0100040016006403 0.00276342332881974 0 0.00874406132501676 0 0.00267101151205962 0.00871004267920913 0.02028443282472
"somewhere" 0.00475465956637505 0.0074980786173543 0.00253209429519155 0.0127431823974174 0.00902445627650934 0.00236748029072658 0.0101076464345277 0.0104449550866931 0.0117924528301887 0.0152307457988526 0.0153136006650478 0.00419041233657392 0.0113996488908142 0.00509437326472911 0.00857485851483451 0.00276342332881974 0.00874374275908803 0.00291468710833892 0.00425930658488798 0.0186970805844173 0 0.00225382586941333
"worse" 0.00713198934956257 0.00374903930867715 0.00253209429519155 0.00424772746580579 0.00902445627650934 0.00710244087217974 0.00252691160863193 0.0104449550866931 0.00943396226415094 0.00507691526628421 0.0131259434271838 0.0104760308414348 0.00911971911265133 0.00764155989709366 0.00857485851483451 0.0165805399729185 0.01092967844886 0.0116587484333557 0.00425930658488798 0.00801303453617885 0.00580669511947275 0.00676147760823999
"cage" 0.00950931913275009 0 0 0.0148670461303203 0 0 0.0429574973467428 0 0 0 0 0 0.0433186657850938 0 0 0.00276342332881974 0.0480905851749842 0 0 0.00267101151205962 0 0
"fairly" 0.00713198934956257 0.00374903930867715 0.00253209429519155 0 0 0.0142048817443595 0.00252691160863193 0.00522247754334656 0.0212264150943396 0.0126922881657105 0 0.00628561850486088 0 0.00254718663236455 0.0028582861716115 0.011053693315279 0.00437187137954401 0.0174881226500335 0.00851861316977596 0.0133550575602981 0.023226780477891 0.0157767810858933
"fastened" 0.0190186382655002 0.00937259827169288 0.00506418859038311 0.0169909098632232 0.00902445627650934 0.028409763488719 0 0.0130561938583664 0.0141509433962264 0.00761537289942631 0.00437531447572794 0.00209520616828696 0.0113996488908142 0.0178303064265519 0 0 0.00218593568977201 0 0 0.00267101151205962 0.00871004267920913 0.00225382586941333
"inhabitants" 0.00237732978318752 0.0149961572347086 0.00759628288557466 0.0169909098632232 0.00902445627650934 0.00236748029072658 0.00758073482589579 0 0.00235849056603774 0.0101538305325684 0.00656297171359191 0.0104760308414348 0.0113996488908142 0 0.00857485851483451 0.00276342332881974 0.00437187137954401 0.00291468710833892 0.0106482664622199 0.0160260690723577 0.00871004267920913 0.00901530347765332
"ordered" 0.00950931913275009 0.0074980786173543 0.0101283771807662 0.0021238637329029 0.00902445627650934 0.0118374014536329 0 0.00783371631501985 0.0141509433962264 0.00761537289942631 0.00875062895145589 0.0125712370097218 0.00455985955632567 0.0101887465294582 0.00428742925741725 0 0.00218593568977201 0.0116587484333557 0.00638895987733197 0.0133550575602981 0.0116133902389455 0.00901530347765332
"play" 0.00950931913275009 0.01312163758037 0.00253209429519155 0.0106193186645145 0 0.00473496058145316 0.00505382321726386 0 0.00707547169811321 0.0329999492308473 0 0 0 0 0.0100040016006403 0.0276342332881974 0.01092967844886 0 0.0106482664622199 0.0106840460482385 0.00580669511947275 0.00225382586941333
"proved" 0.0190186382655002 0.0112471179260315 0.00759628288557466 0.0106193186645145 0.00902445627650934 0.0189398423258126 0.00252691160863193 0.00783371631501985 0 0.0152307457988526 0.0109382861893199 0.0146664431780087 0.0113996488908142 0 0.00142914308580575 0 0 0.0116587484333557 0.00212965329244399 0.00267101151205962 0.00580669511947275 0.00901530347765332
"row" 0.0118866489159376 0.00562355896301573 0.0126604714759578 0.0191147735961261 0.00902445627650934 0.00710244087217974 0.0101076464345277 0.00783371631501985 0.00471698113207547 0.0152307457988526 0.0109382861893199 0.00628561850486088 0.0068397893344885 0.0127359331618228 0 0 0.00874374275908803 0.00874406132501676 0.00638895987733197 0.00534202302411923 0 0.00450765173882666
"tied" 0.0190186382655002 0.0074980786173543 0.00759628288557466 0.0106193186645145 0.00902445627650934 0.00946992116290632 0.00252691160863193 0 0.00943396226415094 0.0177692034319947 0.0131259434271838 0.00419041233657392 0.0182394382253027 0.0152831197941873 0.00428742925741725 0.00276342332881974 0.00437187137954401 0 0.00212965329244399 0.00267101151205962 0.00580669511947275 0.00450765173882666
"witches" 0.0142639786991251 0.00374903930867715 0.00759628288557466 0.0021238637329029 0 0.00236748029072658 0.00252691160863193 0 0 0 0.0284395440922316 0 0.00455985955632567 0.0331134262207392 0.017149717029669 0.0193439633017382 0 0.00291468710833892 0 0.00801303453617885 0 0.01352295521648
"bank" 0.00475465956637505 0 0.0126604714759578 0.00637159119870869 0.027073368829528 0.00946992116290632 0.0328498509122151 0.00261123877167328 0.00707547169811321 0 0.0131259434271838 0.0104760308414348 0 0.00764155989709366 0.00428742925741725 0 0.013115614138632 0.00582937421667784 0.00212965329244399 0.0106840460482385 0.0116133902389455 0.00450765173882666
"bigger" 0.0118866489159376 0.01312163758037 0 0.00849545493161159 0 0.00473496058145316 0.0151614696517916 0.0130561938583664 0 0 0.0131259434271838 0.00209520616828696 0.0159595084471398 0.0203774930589164 0.00714571542902875 0.0165805399729185 0.00218593568977201 0 0.0106482664622199 0 0.00290334755973638 0.00225382586941333
"enchantment" 0 0 0.00253209429519155 0.00849545493161159 0 0.00236748029072658 0.0151614696517916 0.00522247754334656 0.00235849056603774 0 0.00875062895145589 0.0146664431780087 0.0319190168942797 0 0 0.0165805399729185 0 0.0262321839750503 0.0106482664622199 0 0.00580669511947275 0.0180306069553066
"guests" 0.00237732978318752 0.00937259827169288 0.00506418859038311 0.00424772746580579 0 0 0.0151614696517916 0.00783371631501985 0.00235849056603774 0.0533076102959842 0.00218765723786397 0.00838082467314784 0.0068397893344885 0.00254718663236455 0.00428742925741725 0.00276342332881974 0 0.00291468710833892 0.00638895987733197 0.00801303453617885 0.00290334755973638 0.0180306069553066
"joints" 0.00237732978318752 0.00187451965433858 0.00506418859038311 0.00637159119870869 0.0451222813825467 0.0260422831979924 0 0.00261123877167328 0.00235849056603774 0.0025384576331421 0 0.00628561850486088 0.0387588062287682 0.0356606128531037 0.00142914308580575 0 0 0 0.0127779197546639 0.00534202302411923 0 0.00225382586941333
"listened" 0.0118866489159376 0.0149961572347086 0.00253209429519155 0.0169909098632232 0 0.0142048817443595 0.00252691160863193 0.00783371631501985 0.00707547169811321 0.0101538305325684 0.0109382861893199 0.0104760308414348 0.0113996488908142 0.00764155989709366 0.005716572343223 0.00552684665763948 0.00218593568977201 0.00291468710833892 0.00425930658488798 0.00267101151205962 0 0.00450765173882666
"munchkins" 0.00713198934956257 0.00562355896301573 0 0 0 0.00946992116290632 0.0151614696517916 0.00522247754334656 0.00235849056603774 0.00507691526628421 0.00218765723786397 0 0.00455985955632567 0.0509437326472911 0.011433144686446 0.00276342332881974 0.00218593568977201 0.0174881226500335 0 0.00534202302411923 0.00290334755973638 0.0157767810858933
"remembered" 0.00237732978318752 0.00937259827169288 0.00759628288557466 0.00637159119870869 0.0180489125530187 0.00710244087217974 0.00758073482589579 0.0104449550866931 0.00235849056603774 0.00507691526628421 0.0109382861893199 0.0104760308414348 0.00227992977816283 0.0101887465294582 0.00857485851483451 0.00276342332881974 0.013115614138632 0.00291468710833892 0.0106482664622199 0 0.0116133902389455 0.0112691293470666
"scattered" 0.0166413084823127 0.0206197161977243 0.00759628288557466 0.00637159119870869 0 0.00946992116290632 0.0101076464345277 0.0208899101733863 0 0.0101538305325684 0.0175012579029118 0.0125712370097218 0.0113996488908142 0.00509437326472911 0.00428742925741725 0 0 0 0 0.00267101151205962 0 0.00225382586941333
"servants" 0.0142639786991251 0.01312163758037 0.00759628288557466 0.00849545493161159 0 0.00710244087217974 0.00758073482589579 0.00522247754334656 0.00707547169811321 0.0177692034319947 0.00875062895145589 0.00209520616828696 0.0068397893344885 0 0.00428742925741725 0.00276342332881974 0.00218593568977201 0.00291468710833892 0.0127779197546639 0.0106840460482385 0.00871004267920913 0.0112691293470666
"sharply" 0.00237732978318752 0.00937259827169288 0 0.0021238637329029 0.0180489125530187 0.00473496058145316 0.00252691160863193 0 0.00707547169811321 0.00507691526628421 0 0.00209520616828696 0 0.0101887465294582 0.00428742925741725 0 0.01092967844886 0.0291468710833892 0.00425930658488798 0.0293811266326558 0.0290334755973638 0.0157767810858933
"sooner" 0.00237732978318752 0.0074980786173543 0.00506418859038311 0.0021238637329029 0.0180489125530187 0.00710244087217974 0.00505382321726386 0.00261123877167328 0.0165094339622642 0.00761537289942631 0.0175012579029118 0.00419041233657392 0 0.00254718663236455 0.0128622877722518 0.011053693315279 0.00655780706931602 0.0204028097583724 0.00851861316977596 0.00267101151205962 0.00580669511947275 0.00676147760823999
"throw" 0.00713198934956257 0.01312163758037 0.0101283771807662 0.00637159119870869 0.027073368829528 0.0118374014536329 0.00252691160863193 0.00522247754334656 0.00943396226415094 0 0.00656297171359191 0.0125712370097218 0.00227992977816283 0.00254718663236455 0.0028582861716115 0.00276342332881974 0.00655780706931602 0.0116587484333557 0.0127779197546639 0.00267101151205962 0.0203234329181546 0.00676147760823999
